estimand,dataset,scenario,model,left_run,right_run,comparison,top10_jaccard,top15_jaccard,top20_jaccard,rank_spearman,direction_agreement_all,direction_agreement_top20_union
regime,iscx_url2016_binary,s2_vs_s3,lr,r01,r01,s2_vs_s3,0.8181818181818182,0.7647058823529411,0.7391304347826086,0.950140056022409,0.9428571428571428,0.9565217391304348
regime,iscx_url2016_binary,s0_vs_s1,lr,r02,r02,s0_vs_s1,0.8181818181818182,0.875,0.9047619047619048,0.9703081232492997,0.9142857142857143,1.0
regime,iscx_url2016_binary,s0_vs_s2,lr,r02,r02,s0_vs_s2,0.6666666666666666,0.5789473684210527,0.6666666666666666,0.8019607843137255,0.8571428571428571,1.0
regime,iscx_url2016_binary,s0_vs_s3,lr,r02,r02,s0_vs_s3,0.42857142857142855,0.7647058823529411,0.7391304347826086,0.8565826330532214,0.8857142857142857,1.0
regime,iscx_url2016_binary,s1_vs_s2,lr,r02,r02,s1_vs_s2,0.6666666666666666,0.5789473684210527,0.6666666666666666,0.850140056022409,0.8857142857142857,1.0
regime,iscx_url2016_binary,s1_vs_s3,lr,r02,r02,s1_vs_s3,0.5384615384615384,0.6666666666666666,0.7391304347826086,0.8767507002801121,0.8571428571428571,1.0
regime,iscx_url2016_binary,s2_vs_s3,lr,r02,r02,s2_vs_s3,0.6666666666666666,0.6666666666666666,0.7391304347826086,0.8817927170868348,0.9142857142857143,0.9565217391304348
regime,iscx_url2016_binary,s0_vs_s1,lr,r03,r03,s0_vs_s1,0.8181818181818182,0.875,0.8181818181818182,0.972829131652661,0.8571428571428571,1.0
regime,iscx_url2016_binary,s0_vs_s2,lr,r03,r03,s0_vs_s2,0.5384615384615384,0.7647058823529411,0.6,0.8507002801120448,0.8285714285714286,0.92
regime,iscx_url2016_binary,s0_vs_s3,lr,r03,r03,s0_vs_s3,0.6666666666666666,0.6666666666666666,0.8181818181818182,0.8963585434173669,0.9428571428571428,1.0
regime,iscx_url2016_binary,s1_vs_s2,lr,r03,r03,s1_vs_s2,0.6666666666666666,0.7647058823529411,0.6666666666666666,0.8266106442577031,0.9142857142857143,1.0
regime,iscx_url2016_binary,s1_vs_s3,lr,r03,r03,s1_vs_s3,0.6666666666666666,0.6666666666666666,0.7391304347826086,0.8582633053221289,0.8,1.0
regime,iscx_url2016_binary,s2_vs_s3,lr,r03,r03,s2_vs_s3,0.8181818181818182,0.6666666666666666,0.7391304347826086,0.8666666666666667,0.8857142857142857,0.9130434782608695
regime,iscx_url2016_binary,s0_vs_s1,lr,r04,r04,s0_vs_s1,0.8181818181818182,0.7647058823529411,0.8181818181818182,0.9100840336134455,0.8285714285714286,0.9545454545454546
regime,iscx_url2016_binary,s0_vs_s2,lr,r04,r04,s0_vs_s2,0.5384615384615384,0.5789473684210527,0.6666666666666666,0.8518207282913165,0.8857142857142857,0.9583333333333334
regime,iscx_url2016_binary,s0_vs_s3,lr,r04,r04,s0_vs_s3,0.42857142857142855,0.6666666666666666,0.7391304347826086,0.8338935574229693,0.8857142857142857,0.9565217391304348
regime,iscx_url2016_binary,s1_vs_s2,lr,r04,r04,s1_vs_s2,0.6666666666666666,0.5789473684210527,0.6666666666666666,0.8403361344537815,0.8857142857142857,0.9583333333333334
regime,iscx_url2016_binary,s1_vs_s3,lr,r04,r04,s1_vs_s3,0.5384615384615384,0.6666666666666666,0.7391304347826086,0.7896358543417367,0.8285714285714286,0.9130434782608695
regime,iscx_url2016_binary,s2_vs_s3,lr,r04,r04,s2_vs_s3,0.6666666666666666,0.6666666666666666,0.8181818181818182,0.8714285714285716,0.8285714285714286,0.9090909090909091
regime,iscx_url2016_binary,s0_vs_s1,lr,r05,r05,s0_vs_s1,0.8181818181818182,0.875,0.8181818181818182,0.9249299719887956,0.9428571428571428,0.9545454545454546
regime,iscx_url2016_binary,s0_vs_s2,lr,r05,r05,s0_vs_s2,0.5384615384615384,0.6666666666666666,0.5384615384615384,0.8159663865546218,0.8,0.8461538461538461
regime,iscx_url2016_binary,s0_vs_s3,lr,r05,r05,s0_vs_s3,0.5384615384615384,0.6666666666666666,0.7391304347826086,0.8268907563025212,0.8285714285714286,0.9130434782608695
regime,iscx_url2016_binary,s1_vs_s2,lr,r05,r05,s1_vs_s2,0.6666666666666666,0.5789473684210527,0.5384615384615384,0.731652661064426,0.8,0.8076923076923077
regime,iscx_url2016_binary,s1_vs_s3,lr,r05,r05,s1_vs_s3,0.6666666666666666,0.6666666666666666,0.7391304347826086,0.811484593837535,0.7714285714285715,0.9130434782608695
regime,iscx_url2016_binary,s2_vs_s3,lr,r05,r05,s2_vs_s3,0.8181818181818182,0.7647058823529411,0.6666666666666666,0.8817927170868348,0.9142857142857143,0.9166666666666666
regime,iscx_url2016_binary,s0_vs_s1,lr,r06,r06,s0_vs_s1,0.8181818181818182,0.7647058823529411,0.8181818181818182,0.9605714709458513,0.9142857142857143,1.0
regime,iscx_url2016_binary,s0_vs_s2,lr,r06,r06,s0_vs_s2,0.6666666666666666,0.6666666666666666,0.6,0.7700280112044819,0.9428571428571428,0.96
regime,iscx_url2016_binary,s0_vs_s3,lr,r06,r06,s0_vs_s3,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.7963585434173669,0.8857142857142857,0.9583333333333334
regime,iscx_url2016_binary,s1_vs_s2,lr,r06,r06,s1_vs_s2,0.6666666666666666,0.7647058823529411,0.5384615384615384,0.7854891818408186,0.9714285714285714,1.0
regime,iscx_url2016_binary,s1_vs_s3,lr,r06,r06,s1_vs_s3,0.42857142857142855,0.6666666666666666,0.7391304347826086,0.8078997148462628,0.8571428571428571,0.9565217391304348
regime,iscx_url2016_binary,s2_vs_s3,lr,r06,r06,s2_vs_s3,0.6666666666666666,0.7647058823529411,0.6666666666666666,0.9274509803921569,0.8857142857142857,0.9583333333333334
regime,iscx_url2016_binary,s0_vs_s1,lr,r07,r07,s0_vs_s1,0.8181818181818182,0.875,0.9047619047619048,0.9599439775910366,0.8857142857142857,0.9523809523809523
regime,iscx_url2016_binary,s0_vs_s2,lr,r07,r07,s0_vs_s2,0.5384615384615384,0.7647058823529411,0.7391304347826086,0.8448179271708683,0.8571428571428571,0.9565217391304348
regime,iscx_url2016_binary,s0_vs_s3,lr,r07,r07,s0_vs_s3,0.42857142857142855,0.7647058823529411,0.8181818181818182,0.8268907563025212,0.8285714285714286,1.0
regime,iscx_url2016_binary,s1_vs_s2,lr,r07,r07,s1_vs_s2,0.6666666666666666,0.7647058823529411,0.7391304347826086,0.8633053221288516,0.8571428571428571,1.0
regime,iscx_url2016_binary,s1_vs_s3,lr,r07,r07,s1_vs_s3,0.5384615384615384,0.7647058823529411,0.7391304347826086,0.8240896358543418,0.8285714285714286,1.0
regime,iscx_url2016_binary,s2_vs_s3,lr,r07,r07,s2_vs_s3,0.8181818181818182,0.875,0.7391304347826086,0.912324929971989,0.9142857142857143,0.9565217391304348
regime,iscx_url2016_binary,s0_vs_s1,lr,r08,r08,s0_vs_s1,0.8181818181818182,0.875,0.8181818181818182,0.9299719887955182,0.8285714285714286,1.0
regime,iscx_url2016_binary,s0_vs_s2,lr,r08,r08,s0_vs_s2,0.6666666666666666,0.5789473684210527,0.6666666666666666,0.819665244674121,0.8857142857142857,0.9583333333333334
regime,iscx_url2016_binary,s0_vs_s3,lr,r08,r08,s0_vs_s3,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.8173669467787116,0.8857142857142857,0.9583333333333334
regime,iscx_url2016_binary,s1_vs_s2,lr,r08,r08,s1_vs_s2,0.8181818181818182,0.5789473684210527,0.6666666666666666,0.8035576740764578,0.8857142857142857,0.9583333333333334
regime,iscx_url2016_binary,s1_vs_s3,lr,r08,r08,s1_vs_s3,0.5384615384615384,0.5789473684210527,0.6666666666666666,0.7913165266106444,0.8285714285714286,0.9166666666666666
regime,iscx_url2016_binary,s2_vs_s3,lr,r08,r08,s2_vs_s3,0.6666666666666666,0.7647058823529411,0.8181818181818182,0.9283563297505252,0.8285714285714286,0.9545454545454546
regime,iscx_url2016_binary,s0_vs_s1,lr,r09,r09,s0_vs_s1,0.8181818181818182,0.875,0.8181818181818182,0.9574229691876752,0.8285714285714286,1.0
regime,iscx_url2016_binary,s0_vs_s2,lr,r09,r09,s0_vs_s2,0.5384615384615384,0.6666666666666666,0.6666666666666666,0.7128851540616248,0.8571428571428571,0.8333333333333334
regime,iscx_url2016_binary,s0_vs_s3,lr,r09,r09,s0_vs_s3,0.6666666666666666,0.6666666666666666,0.7391304347826086,0.8521008403361345,0.8857142857142857,0.9565217391304348
regime,iscx_url2016_binary,s1_vs_s2,lr,r09,r09,s1_vs_s2,0.42857142857142855,0.6666666666666666,0.5384615384615384,0.6602240896358544,0.8571428571428571,0.8846153846153846
regime,iscx_url2016_binary,s1_vs_s3,lr,r09,r09,s1_vs_s3,0.5384615384615384,0.5789473684210527,0.6666666666666666,0.8394957983193277,0.8857142857142857,0.9583333333333334
regime,iscx_url2016_binary,s2_vs_s3,lr,r09,r09,s2_vs_s3,0.6666666666666666,0.6666666666666666,0.7391304347826086,0.8831932773109243,0.9142857142857143,0.9130434782608695
regime,iscx_url2016_binary,s0_vs_s1,rf,r00,r00,s0_vs_s1,0.8181818181818182,1.0,1.0,0.9895650980216447,0.9714285714285714,1.0
regime,iscx_url2016_binary,s0_vs_s2,rf,r00,r00,s0_vs_s2,0.8181818181818182,0.875,0.9047619047619048,0.9683473389355742,0.9428571428571428,1.0
regime,iscx_url2016_binary,s0_vs_s3,rf,r00,r00,s0_vs_s3,0.6666666666666666,0.875,0.8181818181818182,0.9089381135718487,0.9142857142857143,1.0
regime,iscx_url2016_binary,s1_vs_s2,rf,r00,r00,s1_vs_s2,0.6666666666666666,0.875,0.9047619047619048,0.9595910101268631,0.9142857142857143,1.0
regime,iscx_url2016_binary,s1_vs_s3,rf,r00,r00,s1_vs_s3,0.5384615384615384,0.875,0.8181818181818182,0.9115236628613285,0.9428571428571428,1.0
regime,iscx_url2016_binary,s2_vs_s3,rf,r00,r00,s2_vs_s3,0.8181818181818182,1.0,0.9047619047619048,0.9428411689794302,0.9142857142857143,1.0
regime,iscx_url2016_binary,s0_vs_s1,rf,r01,r01,s0_vs_s1,0.8181818181818182,0.875,1.0,0.9871148459383754,0.9428571428571428,1.0
regime,iscx_url2016_binary,s0_vs_s2,rf,r01,r01,s0_vs_s2,0.8181818181818182,0.875,0.9047619047619048,0.9419427153850758,0.9142857142857143,0.9523809523809523
regime,iscx_url2016_binary,s0_vs_s3,rf,r01,r01,s0_vs_s3,0.8181818181818182,0.7647058823529411,0.8181818181818182,0.904735255463471,0.9428571428571428,0.9545454545454546
regime,iscx_url2016_binary,s1_vs_s2,rf,r01,r01,s1_vs_s2,0.8181818181818182,1.0,0.9047619047619048,0.9520274552375257,0.8571428571428571,0.9523809523809523
regime,iscx_url2016_binary,s1_vs_s3,rf,r01,r01,s1_vs_s3,0.8181818181818182,0.7647058823529411,0.8181818181818182,0.9142617338424608,0.8857142857142857,0.9545454545454546
regime,iscx_url2016_binary,s2_vs_s3,rf,r01,r01,s2_vs_s3,1.0,0.7647058823529411,0.9047619047619048,0.96784590578636,0.9714285714285714,1.0
regime,iscx_url2016_binary,s0_vs_s1,rf,r02,r02,s0_vs_s1,1.0,0.875,0.9047619047619048,0.9727571982675616,0.8857142857142857,1.0
regime,iscx_url2016_binary,s0_vs_s2,rf,r02,r02,s0_vs_s2,0.5384615384615384,0.6666666666666666,0.8181818181818182,0.9254901960784314,0.8571428571428571,0.9545454545454546
regime,iscx_url2016_binary,s0_vs_s3,rf,r02,r02,s0_vs_s3,0.8181818181818182,0.7647058823529411,0.7391304347826086,0.9144898124534067,0.9714285714285714,1.0
regime,iscx_url2016_binary,s1_vs_s2,rf,r02,r02,s1_vs_s2,0.5384615384615384,0.6666666666666666,0.8181818181818182,0.9385811354342591,0.8571428571428571,0.9545454545454546
regime,iscx_url2016_binary,s1_vs_s3,rf,r02,r02,s1_vs_s3,0.8181818181818182,0.7647058823529411,0.7391304347826086,0.8907410001400757,0.9142857142857143,1.0
regime,iscx_url2016_binary,s2_vs_s3,rf,r02,r02,s2_vs_s3,0.6666666666666666,0.7647058823529411,0.6666666666666666,0.8926395427730985,0.8857142857142857,0.9166666666666666
regime,iscx_url2016_binary,s0_vs_s1,rf,r03,r03,s0_vs_s1,1.0,0.875,1.0,0.9840336134453783,0.8857142857142857,1.0
regime,iscx_url2016_binary,s0_vs_s2,rf,r03,r03,s0_vs_s2,0.8181818181818182,0.7647058823529411,0.9047619047619048,0.9596638655462185,0.9142857142857143,1.0
regime,iscx_url2016_binary,s0_vs_s3,rf,r03,r03,s0_vs_s3,0.8181818181818182,0.7647058823529411,0.8181818181818182,0.9268703081675943,0.9428571428571428,0.9545454545454546
regime,iscx_url2016_binary,s1_vs_s2,rf,r03,r03,s1_vs_s2,0.8181818181818182,0.7647058823529411,0.9047619047619048,0.9652661064425769,0.9714285714285714,1.0
regime,iscx_url2016_binary,s1_vs_s3,rf,r03,r03,s1_vs_s3,0.8181818181818182,0.6666666666666666,0.8181818181818182,0.9066965892473806,0.8285714285714286,0.9545454545454546
regime,iscx_url2016_binary,s2_vs_s3,rf,r03,r03,s2_vs_s3,1.0,0.875,0.8181818181818182,0.9473242176283665,0.8571428571428571,0.9545454545454546
regime,iscx_url2016_binary,s0_vs_s1,rf,r04,r04,s0_vs_s1,0.8181818181818182,1.0,1.0,0.9817214114697393,0.9428571428571428,1.0
regime,iscx_url2016_binary,s0_vs_s2,rf,r04,r04,s0_vs_s2,0.6666666666666666,0.7647058823529411,0.9047619047619048,0.9322128851540618,0.9142857142857143,1.0
regime,iscx_url2016_binary,s0_vs_s3,rf,r04,r04,s0_vs_s3,0.8181818181818182,0.7647058823529411,0.8181818181818182,0.9246287838431262,0.9142857142857143,1.0
regime,iscx_url2016_binary,s1_vs_s2,rf,r04,r04,s1_vs_s2,0.6666666666666666,0.7647058823529411,0.9047619047619048,0.932418238857762,0.9714285714285714,1.0
regime,iscx_url2016_binary,s1_vs_s3,rf,r04,r04,s1_vs_s3,0.8181818181818182,0.7647058823529411,0.8181818181818182,0.9297373235087268,0.9142857142857143,1.0
regime,iscx_url2016_binary,s2_vs_s3,rf,r04,r04,s2_vs_s3,0.8181818181818182,0.7647058823529411,0.8181818181818182,0.8873634419488424,0.8857142857142857,1.0
regime,iscx_url2016_binary,s0_vs_s1,rf,r05,r05,s0_vs_s1,0.8181818181818182,0.875,1.0,0.9899159663865545,0.9714285714285714,1.0
regime,iscx_url2016_binary,s0_vs_s2,rf,r05,r05,s0_vs_s2,0.6666666666666666,0.7647058823529411,0.9047619047619048,0.9417366946778712,0.9142857142857143,1.0
regime,iscx_url2016_binary,s0_vs_s3,rf,r05,r05,s0_vs_s3,0.6666666666666666,0.6666666666666666,0.8181818181818182,0.9209863068158652,0.8857142857142857,1.0
regime,iscx_url2016_binary,s1_vs_s2,rf,r05,r05,s1_vs_s2,0.6666666666666666,0.875,0.9047619047619048,0.946218487394958,0.9428571428571428,1.0
regime,iscx_url2016_binary,s1_vs_s3,rf,r05,r05,s1_vs_s3,0.6666666666666666,0.7647058823529411,0.8181818181818182,0.9237882122214505,0.9142857142857143,1.0
regime,iscx_url2016_binary,s2_vs_s3,rf,r05,r05,s2_vs_s3,1.0,0.875,0.9047619047619048,0.9644158406024363,0.9714285714285714,1.0
regime,iscx_url2016_binary,s0_vs_s1,rf,r06,r06,s0_vs_s1,1.0,1.0,1.0,0.9843137254901961,0.9142857142857143,0.95
regime,iscx_url2016_binary,s0_vs_s2,rf,r06,r06,s0_vs_s2,0.6666666666666666,0.7647058823529411,0.9047619047619048,0.9484593837535015,0.8857142857142857,0.9523809523809523
regime,iscx_url2016_binary,s0_vs_s3,rf,r06,r06,s0_vs_s3,0.6666666666666666,0.7647058823529411,0.7391304347826086,0.9016531595173272,0.9428571428571428,0.9565217391304348
regime,iscx_url2016_binary,s1_vs_s2,rf,r06,r06,s1_vs_s2,0.6666666666666666,0.7647058823529411,0.9047619047619048,0.9633053221288516,0.9714285714285714,1.0
regime,iscx_url2016_binary,s1_vs_s3,rf,r06,r06,s1_vs_s3,0.6666666666666666,0.7647058823529411,0.7391304347826086,0.9137013527613437,0.9142857142857143,1.0
regime,iscx_url2016_binary,s2_vs_s3,rf,r06,r06,s2_vs_s3,0.6666666666666666,0.875,0.7391304347826086,0.9036144933012369,0.8857142857142857,1.0
regime,iscx_url2016_binary,s0_vs_s1,rf,r07,r07,s0_vs_s1,0.8181818181818182,1.0,0.9047619047619048,0.9943977591036416,0.9428571428571428,1.0
regime,iscx_url2016_binary,s0_vs_s2,rf,r07,r07,s0_vs_s2,0.6666666666666666,1.0,0.9047619047619048,0.9554621848739496,0.8857142857142857,1.0
regime,iscx_url2016_binary,s0_vs_s3,rf,r07,r07,s0_vs_s3,0.8181818181818182,0.7647058823529411,0.8181818181818182,0.922387259518658,0.9142857142857143,1.0
regime,iscx_url2016_binary,s1_vs_s2,rf,r07,r07,s1_vs_s2,0.8181818181818182,1.0,0.9047619047619048,0.9551820728291317,0.8857142857142857,1.0
regime,iscx_url2016_binary,s1_vs_s3,rf,r07,r07,s1_vs_s3,0.6666666666666666,0.7647058823529411,0.8181818181818182,0.9204259257347482,0.9142857142857143,1.0
regime,iscx_url2016_binary,s2_vs_s3,rf,r07,r07,s2_vs_s3,0.8181818181818182,0.7647058823529411,0.8181818181818182,0.9708602230352823,0.9142857142857143,1.0
regime,iscx_url2016_binary,s0_vs_s1,rf,r08,r08,s0_vs_s1,0.8181818181818182,1.0,0.9047619047619048,0.9798319327731092,0.8285714285714286,1.0
regime,iscx_url2016_binary,s0_vs_s2,rf,r08,r08,s0_vs_s2,0.6666666666666666,0.6666666666666666,0.9047619047619048,0.942577030812325,0.9142857142857143,1.0
regime,iscx_url2016_binary,s0_vs_s3,rf,r08,r08,s0_vs_s3,0.6666666666666666,0.7647058823529411,0.8181818181818182,0.9190249730319555,0.9714285714285714,1.0
regime,iscx_url2016_binary,s1_vs_s2,rf,r08,r08,s1_vs_s2,0.5384615384615384,0.6666666666666666,0.9047619047619048,0.9364145658263306,0.9142857142857143,1.0
regime,iscx_url2016_binary,s1_vs_s3,rf,r08,r08,s1_vs_s3,0.5384615384615384,0.7647058823529411,0.8181818181818182,0.9066965892473806,0.8,1.0
regime,iscx_url2016_binary,s2_vs_s3,rf,r08,r08,s2_vs_s3,1.0,0.875,0.9047619047619048,0.961613935196851,0.8857142857142857,1.0
regime,iscx_url2016_binary,s0_vs_s1,rf,r09,r09,s0_vs_s1,0.8181818181818182,0.875,0.9047619047619048,0.9848739495798319,0.9142857142857143,0.9523809523809523
regime,iscx_url2016_binary,s0_vs_s2,rf,r09,r09,s0_vs_s2,0.6666666666666666,0.875,0.9047619047619048,0.9492997198879553,0.9714285714285714,1.0
regime,iscx_url2016_binary,s0_vs_s3,rf,r09,r09,s0_vs_s3,0.6666666666666666,0.7647058823529411,0.8181818181818182,0.9173438297886044,0.9428571428571428,1.0
regime,iscx_url2016_binary,s1_vs_s2,rf,r09,r09,s1_vs_s2,0.8181818181818182,0.875,0.9047619047619048,0.950420168067227,0.8857142857142857,0.9523809523809523
regime,iscx_url2016_binary,s1_vs_s3,rf,r09,r09,s1_vs_s3,0.5384615384615384,0.6666666666666666,0.7391304347826086,0.8932474433005715,0.8571428571428571,0.9565217391304348
regime,iscx_url2016_binary,s2_vs_s3,rf,r09,r09,s2_vs_s3,0.6666666666666666,0.7647058823529411,0.7391304347826086,0.9055758270851465,0.9714285714285714,1.0
regime,iscx_url2016_binary,s0_vs_s1,xgb,r00,r00,s0_vs_s1,0.8181818181818182,0.875,0.8181818181818182,0.9771230476141994,0.8285714285714286,0.8181818181818182
regime,iscx_url2016_binary,s0_vs_s2,xgb,r00,r00,s0_vs_s2,0.8181818181818182,0.7647058823529411,0.8181818181818182,0.9663305749418862,0.7714285714285715,0.9090909090909091
regime,iscx_url2016_binary,s0_vs_s3,xgb,r00,r00,s0_vs_s3,0.8181818181818182,0.7647058823529411,0.8181818181818182,0.9663305749418862,0.7714285714285715,0.9090909090909091
regime,iscx_url2016_binary,s1_vs_s2,xgb,r00,r00,s1_vs_s2,0.8181818181818182,0.6666666666666666,0.7391304347826086,0.942801148855398,0.8285714285714286,0.9565217391304348
regime,iscx_url2016_binary,s1_vs_s3,xgb,r00,r00,s1_vs_s3,1.0,0.7647058823529411,0.7391304347826086,0.958923398984524,0.8857142857142857,0.9565217391304348
regime,iscx_url2016_binary,s2_vs_s3,xgb,r00,r00,s2_vs_s3,0.8181818181818182,0.875,1.0,0.975896860986547,0.9428571428571428,1.0
regime,iscx_url2016_binary,s0_vs_s1,xgb,r01,r01,s0_vs_s1,0.6666666666666666,0.875,0.8181818181818182,0.9587548125947808,0.9142857142857143,0.9545454545454546
regime,iscx_url2016_binary,s0_vs_s2,xgb,r01,r01,s0_vs_s2,0.8181818181818182,0.7647058823529411,0.8181818181818182,0.9512331838565022,0.9428571428571428,0.9545454545454546
regime,iscx_url2016_binary,s0_vs_s3,xgb,r01,r01,s0_vs_s3,0.8181818181818182,0.875,0.9047619047619048,0.9559977578475337,0.9142857142857143,1.0
regime,iscx_url2016_binary,s1_vs_s2,xgb,r01,r01,s1_vs_s2,0.6666666666666666,0.7647058823529411,1.0,0.9739063372889917,0.9714285714285714,1.0
regime,iscx_url2016_binary,s1_vs_s3,xgb,r01,r01,s1_vs_s3,0.6666666666666666,1.0,0.9047619047619048,0.9677334938950538,0.9428571428571428,1.0
regime,iscx_url2016_binary,s2_vs_s3,xgb,r01,r01,s2_vs_s3,1.0,0.7647058823529411,0.9047619047619048,0.9767376681614349,0.9714285714285714,1.0
regime,iscx_url2016_binary,s0_vs_s1,xgb,r02,r02,s0_vs_s1,1.0,0.6666666666666666,0.9047619047619048,0.9684212910856044,0.9714285714285714,1.0
regime,iscx_url2016_binary,s0_vs_s2,xgb,r02,r02,s0_vs_s2,0.8181818181818182,0.875,0.9047619047619048,0.9705594577733713,0.8857142857142857,1.0
regime,iscx_url2016_binary,s0_vs_s3,xgb,r02,r02,s0_vs_s3,0.8181818181818182,0.6666666666666666,0.7391304347826086,0.9412590205821774,0.8857142857142857,0.9565217391304348
regime,iscx_url2016_binary,s1_vs_s2,xgb,r02,r02,s1_vs_s2,0.8181818181818182,0.7647058823529411,0.8181818181818182,0.9576324774322467,0.8571428571428571,1.0
regime,iscx_url2016_binary,s1_vs_s3,xgb,r02,r02,s1_vs_s3,0.8181818181818182,0.6666666666666666,0.7391304347826086,0.9329411038564959,0.9142857142857143,1.0
regime,iscx_url2016_binary,s2_vs_s3,xgb,r02,r02,s2_vs_s3,0.6666666666666666,0.7647058823529411,0.8181818181818182,0.9363789237668162,0.8857142857142857,0.9545454545454546
regime,iscx_url2016_binary,s0_vs_s1,xgb,r03,r03,s0_vs_s1,0.8181818181818182,0.7647058823529411,0.8181818181818182,0.9562295584790791,0.8571428571428571,0.9545454545454546
regime,iscx_url2016_binary,s0_vs_s2,xgb,r03,r03,s0_vs_s2,0.8181818181818182,0.7647058823529411,0.8181818181818182,0.9465499333370944,0.8571428571428571,0.9090909090909091
regime,iscx_url2016_binary,s0_vs_s3,xgb,r03,r03,s0_vs_s3,0.8181818181818182,0.7647058823529411,0.9047619047619048,0.963129203366035,0.8285714285714286,0.8571428571428571
regime,iscx_url2016_binary,s1_vs_s2,xgb,r03,r03,s1_vs_s2,0.6666666666666666,0.7647058823529411,0.8181818181818182,0.9411608046743072,0.8857142857142857,1.0
regime,iscx_url2016_binary,s1_vs_s3,xgb,r03,r03,s1_vs_s3,0.6666666666666666,1.0,0.8181818181818182,0.9529826907929352,0.8571428571428571,0.9090909090909091
regime,iscx_url2016_binary,s2_vs_s3,xgb,r03,r03,s2_vs_s3,0.8181818181818182,0.7647058823529411,0.9047619047619048,0.973439117172388,0.7428571428571429,0.8571428571428571
regime,iscx_url2016_binary,s0_vs_s1,xgb,r04,r04,s0_vs_s1,1.0,0.6666666666666666,1.0,0.9826044347986311,0.8857142857142857,1.0
regime,iscx_url2016_binary,s0_vs_s2,xgb,r04,r04,s0_vs_s2,0.8181818181818182,0.7647058823529411,0.9047619047619048,0.9590353963854145,0.8,0.9523809523809523
regime,iscx_url2016_binary,s0_vs_s3,xgb,r04,r04,s0_vs_s3,1.0,0.7647058823529411,0.8181818181818182,0.9482107597933829,0.8857142857142857,1.0
regime,iscx_url2016_binary,s1_vs_s2,xgb,r04,r04,s1_vs_s2,0.8181818181818182,0.6666666666666666,0.9047619047619048,0.9669282511210763,0.9142857142857143,0.9523809523809523
regime,iscx_url2016_binary,s1_vs_s3,xgb,r04,r04,s1_vs_s3,1.0,0.5789473684210527,0.8181818181818182,0.9457452119224559,0.8285714285714286,1.0
regime,iscx_url2016_binary,s2_vs_s3,xgb,r04,r04,s2_vs_s3,0.8181818181818182,0.5789473684210527,0.7391304347826086,0.9248563834942843,0.8,0.9130434782608695
regime,iscx_url2016_binary,s0_vs_s1,xgb,r05,r05,s0_vs_s1,0.8181818181818182,0.875,0.9047619047619048,0.9630879564390459,0.8571428571428571,0.9047619047619048
regime,iscx_url2016_binary,s0_vs_s2,xgb,r05,r05,s0_vs_s2,0.8181818181818182,0.875,0.9047619047619048,0.9610263011752794,0.8571428571428571,0.9523809523809523
regime,iscx_url2016_binary,s0_vs_s3,xgb,r05,r05,s0_vs_s3,0.8181818181818182,0.875,0.9047619047619048,0.9779651530847088,0.8,0.9047619047619048
regime,iscx_url2016_binary,s1_vs_s2,xgb,r05,r05,s1_vs_s2,0.6666666666666666,0.7647058823529411,0.9047619047619048,0.9486537961319738,0.8857142857142857,0.9523809523809523
regime,iscx_url2016_binary,s1_vs_s3,xgb,r05,r05,s1_vs_s3,0.6666666666666666,0.7647058823529411,0.9047619047619048,0.9570224719101122,0.8857142857142857,0.9047619047619048
regime,iscx_url2016_binary,s2_vs_s3,xgb,r05,r05,s2_vs_s3,0.8181818181818182,0.7647058823529411,0.9047619047619048,0.9722228345451904,0.9428571428571428,0.9523809523809523
regime,iscx_url2016_binary,s0_vs_s1,xgb,r06,r06,s0_vs_s1,1.0,0.6666666666666666,0.8181818181818182,0.957942044628838,0.8857142857142857,0.9545454545454546
regime,iscx_url2016_binary,s0_vs_s2,xgb,r06,r06,s0_vs_s2,0.8181818181818182,0.7647058823529411,0.8181818181818182,0.9509529147982063,0.9428571428571428,1.0
regime,iscx_url2016_binary,s0_vs_s3,xgb,r06,r06,s0_vs_s3,0.8181818181818182,0.6666666666666666,0.7391304347826086,0.9265387052468886,0.8285714285714286,0.9565217391304348
regime,iscx_url2016_binary,s1_vs_s2,xgb,r06,r06,s1_vs_s2,0.8181818181818182,0.6666666666666666,0.9047619047619048,0.9628488164072676,0.8857142857142857,0.9523809523809523
regime,iscx_url2016_binary,s1_vs_s3,xgb,r06,r06,s1_vs_s3,0.8181818181818182,0.7647058823529411,0.8181818181818182,0.9405329593267884,0.8857142857142857,1.0
regime,iscx_url2016_binary,s2_vs_s3,xgb,r06,r06,s2_vs_s3,0.6666666666666666,0.6666666666666666,0.8181818181818182,0.9261181248087376,0.8285714285714286,0.9545454545454546
regime,iscx_url2016_binary,s0_vs_s1,xgb,r07,r07,s0_vs_s1,1.0,0.7647058823529411,0.8181818181818182,0.9606591865357644,0.8857142857142857,1.0
regime,iscx_url2016_binary,s0_vs_s2,xgb,r07,r07,s0_vs_s2,0.6666666666666666,0.6666666666666666,0.8181818181818182,0.9485490815101298,0.8571428571428571,0.9545454545454546
regime,iscx_url2016_binary,s0_vs_s3,xgb,r07,r07,s0_vs_s3,0.6666666666666666,0.6666666666666666,0.8181818181818182,0.9475677271544439,0.8857142857142857,1.0
