source_dataset,target_dataset,repetition,model,fpr_budget,threshold_selected_on_source_validation,evaluation_scope,alerts_per_10000_benign,n_samples,n_benign,n_phishing,threshold,accuracy,balanced_accuracy,precision,recall,macro_f1,roc_auc,pr_auc,fpr,tn,fp,fn,tp
iscx_url2016_binary,phiusiil,r05,rf,0.01,0.47833333333333333,source_validation,99.94342824816142,6798,5303,1495,0.47833333333333333,0.9919093851132686,0.9943339322665217,0.9657179818887451,0.9986622073578595,0.9883515217808847,0.9998451056605178,0.9996746864881876,0.009994342824816142,5250,53,2,1493
iscx_url2016_binary,phiusiil,r05,rf,0.01,0.47833333333333333,source_s3_test,1.855976243504083,6879,5388,1491,0.47833333333333333,0.9982555604012211,0.9962184017243774,0.9993247805536799,0.9926224010731053,0.9974248808147943,0.9993608022796517,0.9986189075498245,0.0001855976243504083,5387,1,11,1480
iscx_url2016_binary,phiusiil,r05,rf,0.01,0.47833333333333333,external_primary,10000.0,234478,134740,99738,0.47833333333333333,0.4207004495091224,0.4945206440875093,0.4226706943462519,0.9890412881750186,0.2961218528891731,0.3937943586309237,0.3735040222630641,1.0,0,134740,1093,98645
iscx_url2016_binary,phiusiil,r05,xgb,0.001,0.6228969693183899,source_validation,9.428625306430323,6798,5303,1495,0.6228969693183899,0.9989702853780523,0.9988596724136083,0.9966622162883845,0.9986622073578595,0.998500509488344,0.9998177342666515,0.9996459161102748,0.0009428625306430323,5298,5,2,1493
iscx_url2016_binary,phiusiil,r05,xgb,0.001,0.6228969693183899,source_s3_test,0.0,6879,5388,1491,0.6228969693183899,0.9981101904346562,0.9956405097250167,1.0,0.9912810194500336,0.9972082452029016,0.9998583433289666,0.9995791137082864,0.0,5388,0,13,1478
iscx_url2016_binary,phiusiil,r05,xgb,0.001,0.6228969693183899,external_primary,10000.0,234478,134740,99738,0.6228969693183899,0.41876423374474364,0.4922446810643887,0.42154543620213714,0.9844893621287774,0.2951612563839733,0.4989371224152478,0.5134069665299795,1.0,0,134740,1547,98191
iscx_url2016_binary,phiusiil,r05,xgb,0.01,0.5225416421890259,source_validation,99.94342824816142,6798,5303,1495,0.5225416421890259,0.9919093851132686,0.9943339322665217,0.9657179818887451,0.9986622073578595,0.9883515217808847,0.9998177342666515,0.9996459161102748,0.009994342824816142,5250,53,2,1493
iscx_url2016_binary,phiusiil,r05,xgb,0.01,0.5225416421890259,source_s3_test,0.0,6879,5388,1491,0.5225416421890259,0.998400930367786,0.9963112005365526,1.0,0.9926224010731053,0.9976388984621496,0.9998583433289666,0.9995791137082864,0.0,5388,0,11,1480
iscx_url2016_binary,phiusiil,r05,xgb,0.01,0.5225416421890259,external_primary,10000.0,234478,134740,99738,0.5225416421890259,0.419322921553408,0.49290140167238167,0.42187057521174626,0.9858028033447633,0.2954387019230769,0.4989371224152478,0.5134069665299795,1.0,0,134740,1416,98322
iscx_url2016_binary,phiusiil,r06,lr,0.001,0.6644691399652358,source_validation,9.279881217520416,6879,5388,1491,0.6644691399652358,0.9940398313708387,0.9874635713314781,0.9965753424657534,0.9758551307847082,0.9911562836404746,0.9952749160142742,0.9916692156688846,0.0009279881217520415,5383,5,36,1455
iscx_url2016_binary,phiusiil,r06,lr,0.001,0.6644691399652358,source_s3_test,2824.8161418065247,6798,5303,1495,0.6644691399652358,0.7783171521035599,0.8557491594648577,0.4979892761394102,0.9939799331103679,0.749122683671473,0.8000378406366812,0.5063441750119412,0.2824816141806525,3805,1498,9,1486
iscx_url2016_binary,phiusiil,r06,lr,0.001,0.6644691399652358,external_primary,9999.406259509125,233448,134739,98709,0.6644691399652358,0.4056106713272335,0.4796262790272993,0.41271162798807387,0.9591931840055111,0.2886127839429043,0.4320182251536617,0.5027493773860073,0.9999406259509125,8,134731,4028,94681
iscx_url2016_binary,phiusiil,r06,lr,0.01,0.6142239571943209,source_validation,98.36674090571641,6879,5388,1491,0.6142239571943209,0.9879342927751127,0.9850213007816759,0.964993394980185,0.9798792756539235,0.9823302957824872,0.9952749160142742,0.9916692156688846,0.00983667409057164,5335,53,30,1461
iscx_url2016_binary,phiusiil,r06,lr,0.01,0.6142239571943209,source_s3_test,2839.901942296813,6798,5303,1495,0.6142239571943209,0.7775816416593115,0.8559982139219486,0.4971619365609349,0.9959866220735786,0.7486036520133816,0.8000378406366812,0.5063441750119412,0.2839901942296813,3797,1506,6,1489
iscx_url2016_binary,phiusiil,r06,lr,0.01,0.6142239571943209,external_primary,9999.554694631845,233448,134739,98709,0.6142239571943209,0.40733696583393303,0.481670341938215,0.4137429890479029,0.9632961533396144,0.28947379169260395,0.4320182251536617,0.5027493773860073,0.9999554694631844,6,134733,3623,95086
iscx_url2016_binary,phiusiil,r06,rf,0.001,0.49291666666666667,source_validation,9.279881217520416,6879,5388,1491,0.49291666666666667,0.9986916703009159,0.9981946243160522,0.9966487935656837,0.9973172367538564,0.9980738181481605,0.9997202965379508,0.9993444916050371,0.0009279881217520415,5383,5,4,1487
iscx_url2016_binary,phiusiil,r06,rf,0.001,0.49291666666666667,source_s3_test,369.60211201206863,6798,5303,1495,0.49291666666666667,0.9705795822300677,0.9801821017572561,0.8838174273858921,0.9973244147157191,0.9589707661578711,0.9992392770672497,0.9986570125719169,0.03696021120120686,5107,196,4,1491
iscx_url2016_binary,phiusiil,r06,rf,0.001,0.49291666666666667,external_primary,10000.0,233448,134739,98709,0.49291666666666667,0.4178532264144478,0.4941140118935457,0.419943517904652,0.9882280237870914,0.2947083792806538,0.360931102208912,0.3572448553447835,1.0,0,134739,1162,97547
iscx_url2016_binary,phiusiil,r06,rf,0.01,0.3274166666666667,source_validation,74.23904974016332,6879,5388,1491,0.3274166666666667,0.993749091437709,0.9952820112956879,0.9738219895287958,0.9979879275653923,0.9908763879605222,0.9997202965379508,0.9993444916050371,0.007423904974016332,5348,40,3,1488
iscx_url2016_binary,phiusiil,r06,rf,0.01,0.3274166666666667,source_s3_test,2736.187063926079,6798,5303,1495,0.3274166666666667,0.7861135628125919,0.8621873023220907,0.5069656812776079,0.9979933110367893,0.756803326824332,0.9992392770672497,0.9986570125719169,0.27361870639260794,3852,1451,3,1492
iscx_url2016_binary,phiusiil,r06,rf,0.01,0.3274166666666667,external_primary,10000.0,233448,134739,98709,0.3274166666666667,0.4194424454268188,0.49599327315644975,0.42086848880540884,0.9919865463128995,0.29549802936933783,0.360931102208912,0.3572448553447835,1.0,0,134739,791,97918
iscx_url2016_binary,phiusiil,r06,xgb,0.001,0.2535422146320343,source_validation,9.279881217520416,6879,5388,1491,0.2535422146320343,0.9988370402674808,0.9985299697218202,0.9966510381781648,0.9979879275653923,0.9982882532718276,0.9999692537805402,0.9998969225547513,0.0009279881217520415,5383,5,3,1488
iscx_url2016_binary,phiusiil,r06,xgb,0.001,0.2535422146320343,source_s3_test,2468.4141052234586,6798,5303,1495,0.2535422146320343,0.8070020594292439,0.8755759502572218,0.5326669046769011,0.9979933110367893,0.7767621793716586,0.9993097867869327,0.9989076517431469,0.24684141052234584,3994,1309,3,1492
iscx_url2016_binary,phiusiil,r06,xgb,0.001,0.2535422146320343,external_primary,10000.0,233448,134739,98709,0.2535422146320343,0.41897981563346015,0.49544621057856936,0.42059952956151175,0.9908924211571387,0.29526834068913055,0.44276625774255024,0.4106347348113025,1.0,0,134739,899,97810
iscx_url2016_binary,phiusiil,r06,xgb,0.01,0.06561528891324997,source_validation,98.36674090571641,6879,5388,1491,0.06561528891324997,0.99200465183893,0.9944109721431783,0.9656290531776913,0.9986586183769283,0.9883689670039819,0.9999692537805402,0.9998969225547513,0.00983667409057164,5335,53,2,1489
iscx_url2016_binary,phiusiil,r06,xgb,0.01,0.06561528891324997,source_s3_test,3034.131623609278,6798,5303,1495,0.06561528891324997,0.763018534863195,0.8476245224984659,0.4813023855577047,0.9986622073578595,0.7352670829473402,0.9993097867869327,0.9989076517431469,0.3034131623609278,3694,1609,2,1493
iscx_url2016_binary,phiusiil,r06,xgb,0.01,0.06561528891324997,external_primary,10000.0,233448,134739,98709,0.06561528891324997,0.42037627223193175,0.4970975291006899,0.42141062801932366,0.9941950582013798,0.29596120440069484,0.44276625774255024,0.4106347348113025,1.0,0,134739,573,98136
iscx_url2016_binary,phiusiil,r07,lr,0.001,0.6705621814925132,source_validation,9.279881217520416,6879,5388,1491,0.6705621814925132,0.9933129815380143,0.9857868443026384,0.9965635738831615,0.9725016767270288,0.9900655378010252,0.9951640055627006,0.9918030877952546,0.0009279881217520415,5383,5,41,1450
iscx_url2016_binary,phiusiil,r07,lr,0.001,0.6705621814925132,source_s3_test,2811.6160663775217,6798,5303,1495,0.6705621814925132,0.7764048249485143,0.8497202000256054,0.4957727426445722,0.9806020066889632,0.7461755959750315,0.8007387753634752,0.5040205056727303,0.2811616066377522,3812,1491,29,1466
iscx_url2016_binary,phiusiil,r07,lr,0.001,0.6705621814925132,external_primary,9999.332041947766,233297,134739,98558,0.6705621814925132,0.40568031307732205,0.4801314112551554,0.4125956444967628,0.9601960267050874,0.28865399132983915,0.4412588495294436,0.5090540413489386,0.9999332041947766,9,134730,3923,94635
iscx_url2016_binary,phiusiil,r07,lr,0.01,0.6232896279352387,source_validation,96.51076466221231,6879,5388,1491,0.6232896279352387,0.9880796627416776,0.9851140995938512,0.9656311962987442,0.9798792756539235,0.9825389964208654,0.9951640055627006,0.9918030877952546,0.009651076466221232,5336,52,30,1461
iscx_url2016_binary,phiusiil,r07,lr,0.01,0.6232896279352387,source_s3_test,2828.5875919290966,6798,5303,1495,0.6232896279352387,0.7756693145042659,0.8502094163901672,0.494949494949495,0.9832775919732442,0.7457205883308807,0.8007387753634752,0.5040205056727303,0.28285875919290965,3803,1500,25,1470
iscx_url2016_binary,phiusiil,r07,lr,0.01,0.6232896279352387,external_primary,9999.406259509125,233297,134739,98558,0.6232896279352387,0.4071548283947072,0.48187793881536745,0.41347606340140436,0.9636965035816474,0.28939371483454907,0.4412588495294436,0.5090540413489386,0.9999406259509125,8,134731,3578,94980
iscx_url2016_binary,phiusiil,r07,rf,0.001,0.403010686963748,source_validation,9.279881217520416,6879,5388,1491,0.403010686963748,0.9989824102340457,0.9988653151275881,0.9966532797858099,0.9986586183769283,0.9985025843969686,0.9999584241404875,0.9998745375241334,0.0009279881217520415,5383,5,2,1489
iscx_url2016_binary,phiusiil,r07,rf,0.001,0.403010686963748,source_s3_test,1489.7227984159908,6798,5303,1495,0.403010686963748,0.8833480435422183,0.9245105155975951,0.6538124452234881,0.9979933110367893,0.854641610448563,0.9994450039953406,0.9989929136741568,0.14897227984159908,4513,790,3,1492
iscx_url2016_binary,phiusiil,r07,rf,0.001,0.403010686963748,external_primary,10000.0,233297,134739,98558,0.403010686963748,0.4180636699143152,0.49480001623409564,0.4199085554866708,0.9896000324681913,0.2948130459752743,0.409284405074898,0.3792577273025181,1.0,0,134739,1025,97533
iscx_url2016_binary,phiusiil,r07,rf,0.01,0.31103172964029613,source_validation,92.79881217520415,6879,5388,1491,0.31103172964029613,0.9925861317051897,0.9950247139854718,0.9675324675324676,0.9993293091884641,0.9892097559241249,0.9999584241404875,0.9998745375241334,0.009279881217520415,5338,50,1,1490
iscx_url2016_binary,phiusiil,r07,rf,0.01,0.31103172964029613,source_s3_test,2711.672638129361,6798,5303,1495,0.31103172964029613,0.7883200941453369,0.8640819199329968,0.509549795361528,0.9993311036789297,0.7590036530857713,0.9994450039953406,0.9989929136741568,0.2711672638129361,3865,1438,1,1494
iscx_url2016_binary,phiusiil,r07,rf,0.01,0.31103172964029613,external_primary,10000.0,233297,134739,98558,0.31103172964029613,0.4191309789667248,0.4960632318025934,0.4205297586024488,0.9921264636051867,0.2953434074646837,0.409284405074898,0.3792577273025181,1.0,0,134739,776,97782
iscx_url2016_binary,phiusiil,r07,xgb,0.001,0.15224608778953552,source_validation,9.279881217520416,6879,5388,1491,0.15224608778953552,0.9992731501671754,0.9995360059391241,0.9966577540106952,1.0,0.9989309351136515,1.0,1.0,0.0009279881217520415,5383,5,0,1491
iscx_url2016_binary,phiusiil,r07,xgb,0.001,0.15224608778953552,source_s3_test,2838.016217235527,6798,5303,1495,0.15224608778953552,0.7781700500147102,0.8570958446566184,0.49783116449783116,0.9979933110367893,0.7493252992627393,0.9990875361141576,0.9983171877379253,0.2838016217235527,3798,1505,3,1492
iscx_url2016_binary,phiusiil,r07,xgb,0.001,0.15224608778953552,external_primary,10000.0,233297,134739,98558,0.15224608778953552,0.41892951902510533,0.49582479352259584,0.4204126052805905,0.9916495870451917,0.29524336015853453,0.3509893412080041,0.3714746215076259,1.0,0,134739,823,97735
iscx_url2016_binary,phiusiil,r07,xgb,0.01,0.030525032430887222,source_validation,96.51076466221231,6879,5388,1491,0.030525032430887222,0.9924407617386248,0.9951744617668894,0.966299416720674,1.0,0.9890059863631793,1.0,1.0,0.009651076466221232,5336,52,0,1491
iscx_url2016_binary,phiusiil,r07,xgb,0.01,0.030525032430887222,source_s3_test,3443.3339619083536,6798,5303,1495,0.030525032430887222,0.7312444836716682,0.8274988537440472,0.45,0.9993311036789297,0.7062489423319465,0.9990875361141576,0.9983171877379253,0.34433339619083536,3477,1826,1,1494
iscx_url2016_binary,phiusiil,r07,xgb,0.01,0.030525032430887222,external_primary,10000.0,233297,134739,98558,0.030525032430887222,0.4199582506418857,0.4970423506970515,0.42101033887088873,0.994084701394103,0.2957539423796759,0.3509893412080041,0.3714746215076259,1.0,0,134739,583,97975
iscx_url2016_binary,phiusiil,r08,lr,0.001,0.9999991878693192,source_validation,9.428625306430323,6798,5303,1495,0.9999991878693192,0.8062665489849956,0.5607325821126049,0.973404255319149,0.12240802675585284,0.5534586536704835,0.8068640392230813,0.5213809453612359,0.0009428625306430323,5298,5,1312,183
iscx_url2016_binary,phiusiil,r08,lr,0.001,0.9999991878693192,source_s3_test,0.0,6879,5388,1491,0.9999991878693192,0.8634976013955517,0.6851106639839034,1.0,0.3702213279678068,0.7301140711576897,0.995342383427016,0.9908453209962396,0.0,5388,0,939,552
iscx_url2016_binary,phiusiil,r08,lr,0.001,0.9999991878693192,external_primary,492.7303898648498,234378,134739,99639,0.9999991878693192,0.6139228084547185,0.554599522618782,0.703999286637835,0.15847208422404882,0.4988506230081849,0.3664115569035239,0.45976656262752796,0.04927303898648498,128100,6639,83849,15790
iscx_url2016_binary,phiusiil,r08,lr,0.01,0.9999645053061833,source_validation,99.94342824816142,6798,5303,1495,0.9999645053061833,0.8111209179170344,0.5832971429688628,0.832807570977918,0.1765886287625418,0.5912147125072497,0.8068640392230813,0.5213809453612359,0.009994342824816142,5250,53,1231,264
iscx_url2016_binary,phiusiil,r08,lr,0.01,0.9999645053061833,source_s3_test,0.0,6879,5388,1491,0.9999645053061833,0.8713475795900567,0.7032193158953722,1.0,0.40643863179074446,0.7510372604032443,0.995342383427016,0.9908453209962396,0.0,5388,0,885,606
iscx_url2016_binary,phiusiil,r08,lr,0.01,0.9999645053061833,external_primary,6951.810537409362,234378,134739,99639,0.9999645053061833,0.3676582273080238,0.37872647751536476,0.3250028825089358,0.4526340087716657,0.3674713136344496,0.3664115569035239,0.45976656262752796,0.6951810537409362,41071,93668,54539,45100
iscx_url2016_binary,phiusiil,r08,rf,0.001,0.5858333333333333,source_validation,9.428625306430323,6798,5303,1495,0.5858333333333333,0.998676081200353,0.998190776092538,0.9966577540106952,0.9973244147157191,0.9980711583122777,0.9997228804040371,0.9994090520387381,0.0009428625306430323,5298,5,4,1491
iscx_url2016_binary,phiusiil,r08,rf,0.001,0.5858333333333333,source_s3_test,0.0,6879,5388,1491,0.5858333333333333,0.9997092600668702,0.9993293091884641,1.0,0.9986586183769283,0.9995716479380692,0.9999976349061955,0.999991509020362,0.0,5388,0,2,1489
iscx_url2016_binary,phiusiil,r08,rf,0.001,0.5858333333333333,external_primary,10000.0,234378,134739,99639,0.5858333333333333,0.41839251124252275,0.49208643201959074,0.4212267129436729,0.9841728640391815,0.2949765371194802,0.3663880834647759,0.36189416478152137,1.0,0,134739,1577,98062
iscx_url2016_binary,phiusiil,r08,rf,0.01,0.5104166666666667,source_validation,99.94342824816142,6798,5303,1495,0.5104166666666667,0.9917622830244189,0.9939994841059866,0.9656957928802589,0.9979933110367893,0.9881369537903113,0.9997228804040371,0.9994090520387381,0.009994342824816142,5250,53,3,1492
iscx_url2016_binary,phiusiil,r08,rf,0.01,0.5104166666666667,source_s3_test,1.855976243504083,6879,5388,1491,0.5104166666666667,0.9995638901003053,0.9992365103762889,0.9993288590604027,0.9986586183769283,0.9993576278479176,0.9999976349061955,0.999991509020362,0.0001855976243504083,5387,1,2,1489
iscx_url2016_binary,phiusiil,r08,rf,0.01,0.5104166666666667,external_primary,10000.0,234378,134739,99639,0.5104166666666667,0.41975782709981313,0.49369222894649684,0.42202118213288375,0.9873844578929937,0.2956545257843491,0.3663880834647759,0.36189416478152137,1.0,0,134739,1257,98382
iscx_url2016_binary,phiusiil,r08,xgb,0.001,0.6701511740684509,source_validation,9.428625306430323,6798,5303,1495,0.6701511740684509,0.999117387466902,0.9991941205741434,0.9966644429619747,0.9993311036789297,0.9987150305137723,0.9998043639083575,0.9996587245442063,0.0009428625306430323,5298,5,1,1494
iscx_url2016_binary,phiusiil,r08,xgb,0.001,0.6701511740684509,source_s3_test,0.0,6879,5388,1491,0.6701511740684509,0.9994185201337403,0.9986586183769282,1.0,0.9973172367538564,0.9991428795707794,1.0,1.0,0.0,5388,0,4,1487
iscx_url2016_binary,phiusiil,r08,xgb,0.001,0.6701511740684509,external_primary,10000.0,234378,134739,99639,0.6701511740684509,0.4186997073104131,0.4924477363281446,0.4214056588784445,0.9848954726562892,0.2951291983447214,0.34944627509773724,0.37758902613375545,1.0,0,134739,1505,98134
iscx_url2016_binary,phiusiil,r08,xgb,0.01,0.541021466255188,source_validation,99.94342824816142,6798,5303,1495,0.541021466255188,0.9920564872021183,0.9946683804270569,0.9657401422107305,0.9993311036789297,0.9885659886097198,0.9998043639083575,0.9996587245442063,0.009994342824816142,5250,53,1,1494
iscx_url2016_binary,phiusiil,r08,xgb,0.01,0.541021466255188,source_s3_test,0.0,6879,5388,1491,0.541021466255188,0.9998546300334351,0.999664654594232,1.0,0.9993293091884641,0.9997858759493059,1.0,1.0,0.0,5388,0,1,1490
iscx_url2016_binary,phiusiil,r08,xgb,0.01,0.541021466255188,external_primary,10000.0,234378,134739,99639,0.541021466255188,0.41956156294532765,0.4934613956382541,0.4219071114448139,0.9869227912765082,0.2955571451757365,0.34944627509773724,0.37758902613375545,1.0,0,134739,1303,98336
iscx_url2016_binary,phiusiil,r09,lr,0.001,0.9999977239517109,source_validation,9.428625306430323,6798,5303,1495,0.9999977239517109,0.8099441012062372,0.5690937861259828,0.9765258215962441,0.1391304347826087,0.5674393480446699,0.8093989834743633,0.5267425327903146,0.0009428625306430323,5298,5,1287,208
iscx_url2016_binary,phiusiil,r09,lr,0.001,0.9999977239517109,source_s3_test,0.0,6879,5388,1491,0.9999977239517109,0.864660561128071,0.687793427230047,1.0,0.3755868544600939,0.7332750074267868,0.9944839788545675,0.9904571269098315,0.0,5388,0,931,560
iscx_url2016_binary,phiusiil,r09,lr,0.001,0.9999977239517109,external_primary,899.0648656672109,234325,134740,99585,0.9999977239517109,0.6042761122372773,0.5502970454147366,0.6102943541901239,0.1905005773961942,0.5080028060780376,0.36239569834525326,0.45701829321367143,0.0899064865667211,122626,12114,80614,18971
iscx_url2016_binary,phiusiil,r09,lr,0.01,0.9999313001136478,source_validation,99.94342824816142,6798,5303,1495,0.9999313001136478,0.8109738158281847,0.5829626948083277,0.8322784810126582,0.17591973244147158,0.5907051776877598,0.8093989834743633,0.5267425327903146,0.009994342824816142,5250,53,1232,263
iscx_url2016_binary,phiusiil,r09,lr,0.01,0.9999313001136478,source_s3_test,0.0,6879,5388,1491,0.9999313001136478,0.8770170082860881,0.716297786720322,1.0,0.43259557344064387,0.7655698027182078,0.9944839788545675,0.9904571269098315,0.0,5388,0,846,645
iscx_url2016_binary,phiusiil,r09,lr,0.01,0.9999313001136478,external_primary,9329.300875760724,234325,134740,99585,0.9999313001136478,0.2629510295529713,0.2975255170393976,0.2949204069956586,0.5279811216548677,0.23659157344401638,0.36239569834525326,0.45701829321367143,0.9329300875760724,9037,125703,47006,52579
iscx_url2016_binary,phiusiil,r09,rf,0.001,0.5094227129182544,source_validation,9.428625306430323,6798,5303,1495,0.5094227129182544,0.9983818770226537,0.9975218797714678,0.9966532797858099,0.9959866220735786,0.9976413942035602,0.9993647818455761,0.9989128804125409,0.0009428625306430323,5298,5,6,1489
iscx_url2016_binary,phiusiil,r09,rf,0.001,0.5094227129182544,source_s3_test,1.855976243504083,6879,5388,1491,0.5094227129182544,0.9992731501671754,0.998565819564753,0.9993279569892473,0.9973172367538564,0.9989288597508844,0.9995051974803537,0.9992651169831176,0.0001855976243504083,5387,1,4,1487
iscx_url2016_binary,phiusiil,r09,rf,0.001,0.5094227129182544,external_primary,10000.0,234325,134740,99585,0.5094227129182544,0.4195540381948149,0.49360847517196366,0.4218457683263821,0.9872169503439273,0.29555341107573724,0.39244146043396405,0.37344917762288093,1.0,0,134740,1273,98312
iscx_url2016_binary,phiusiil,r09,rf,0.01,0.4485714285714286,source_validation,99.94342824816142,6798,5303,1495,0.4485714285714286,0.9917622830244189,0.9939994841059866,0.9656957928802589,0.9979933110367893,0.9881369537903113,0.9993647818455761,0.9989128804125409,0.009994342824816142,5250,53,3,1492
iscx_url2016_binary,phiusiil,r09,rf,0.01,0.4485714285714286,source_s3_test,5.567928730512249,6879,5388,1491,0.4485714285714286,0.9989824102340457,0.9983802219404025,0.9979865771812081,0.9973172367538564,0.998501131645141,0.9995051974803537,0.9992651169831176,0.0005567928730512249,5385,3,4,1487
iscx_url2016_binary,phiusiil,r09,rf,0.01,0.4485714285714286,external_primary,10000.0,234325,134740,99585,0.4485714285714286,0.42028806145311,0.4944720590450369,0.42227215037903476,0.9889441180900738,0.2959174781931979,0.39244146043396405,0.37344917762288093,1.0,0,134740,1101,98484
iscx_url2016_binary,phiusiil,r09,xgb,0.001,0.7256720662117004,source_validation,9.428625306430323,6798,5303,1495,0.7256720662117004,0.9983818770226537,0.9975218797714678,0.9966532797858099,0.9959866220735786,0.9976413942035602,0.9987836758016067,0.9981533452710458,0.0009428625306430323,5298,5,6,1489
iscx_url2016_binary,phiusiil,r09,xgb,0.001,0.7256720662117004,source_s3_test,0.0,6879,5388,1491,0.7256720662117004,0.9994185201337403,0.9986586183769282,1.0,0.9973172367538564,0.9991428795707794,0.9997891332155268,0.9996101201342911,0.0,5388,0,4,1487
iscx_url2016_binary,phiusiil,r09,xgb,0.001,0.7256720662117004,external_primary,10000.0,234325,134740,99585,0.7256720662117004,0.41796223194281446,0.4917357031681478,0.4209189484225048,0.9834714063362956,0.2947625984157176,0.3959143511477336,0.4098260000665854,1.0,0,134740,1646,97939
iscx_url2016_binary,phiusiil,r09,xgb,0.01,0.6543342471122742,source_validation,99.94342824816142,6798,5303,1495,0.6543342471122742,0.99132097675787,0.9929961396243812,0.9656290531776913,0.9959866220735786,0.9874926417352947,0.9987836758016067,0.9981533452710458,0.009994342824816142,5250,53,6,1489
iscx_url2016_binary,phiusiil,r09,xgb,0.01,0.6543342471122742,source_s3_test,0.0,6879,5388,1491,0.6543342471122742,0.9995638901003053,0.9989939637826961,1.0,0.9979879275653923,0.9993573158505307,0.9997891332155268,0.9996101201342911,0.0,5388,0,3,1488
iscx_url2016_binary,phiusiil,r09,xgb,0.01,0.6543342471122742,external_primary,10000.0,234325,134740,99585,0.6543342471122742,0.41826522991571535,0.4920921825576141,0.42109559613319014,0.9841843651152282,0.29491326522936195,0.3959143511477336,0.4098260000665854,1.0,0,134740,1575,98010
