source_dataset,target_dataset,repetition,model,fpr_budget,threshold_variant,threshold,evaluation_scope,validation_within_budget,n_samples,n_benign,n_phishing,accuracy,balanced_accuracy,precision,recall,macro_f1,roc_auc,pr_auc,fpr,tn,fp,fn,tp,fpr_wilson_upper_95,fpr_clopper_pearson_upper_95,alerts_per_10000_benign
iscx_url2016_binary,phiusiil,r04,rf,0.001,selected,0.40263095238095237,external_primary,True,233299,134739,98560,0.41831298033853553,0.49508928571428573,0.42005586856682925,0.9901785714285715,0.2949370034240883,0.46222824211284197,0.40920535580468037,1.0,0,134739,968,97592,0.9999999999999998,1.0,10000.0
iscx_url2016_binary,phiusiil,r04,rf,0.001,more_permissive_neighbor,0.39725473484848495,source_validation,False,6879,5388,1491,0.9985463003343509,0.9981018255038769,0.9959812458137978,0.9973172367538564,0.9978603165897845,0.9994700945091484,0.9988814063931345,0.0011135857461024498,5382,6,4,1487,0.0021519878803365343,0.0021967289956526374,11.135857461024498
iscx_url2016_binary,phiusiil,r04,rf,0.001,more_permissive_neighbor,0.39725473484848495,source_s3_test,True,6798,5303,1495,0.8374521918211238,0.8943727189191201,0.5753477588871716,0.9959866220735786,0.8066044122459595,0.9984230545340336,0.9975554196842292,0.2072411842353385,4204,1099,6,1489,0.21654470513859442,0.216609141168454,2072.411842353385
iscx_url2016_binary,phiusiil,r04,rf,0.001,more_permissive_neighbor,0.39725473484848495,external_primary,True,233299,134739,98560,0.41834727109846165,0.49512987012987014,0.4200758374616401,0.9902597402597403,0.2949540494229357,0.46222824211284197,0.40920535580468037,1.0,0,134739,960,97600,0.9999999999999998,1.0,10000.0
iscx_url2016_binary,phiusiil,r04,rf,0.01,safer_neighbor,0.322542328042328,source_validation,True,6879,5388,1491,0.9924407617386248,0.9942042753925184,0.968729641693811,0.9973172367538564,0.9889851378745369,0.9994700945091484,0.9988814063931345,0.008908685968819599,5340,48,4,1487,0.011274617751054417,0.011317707979916334,89.08685968819599
iscx_url2016_binary,phiusiil,r04,rf,0.01,safer_neighbor,0.322542328042328,source_s3_test,True,6798,5303,1495,0.7887614004118858,0.8636442929697774,0.5100923708518645,0.9973244147157191,0.7592524726743869,0.9984230545340336,0.9975554196842292,0.27003582877616444,3871,1432,4,1491,0.2801795368960891,0.28025065659122983,2700.3582877616445
iscx_url2016_binary,phiusiil,r04,rf,0.01,safer_neighbor,0.322542328042328,external_primary,True,233299,134739,98560,0.41911881319679894,0.4960430194805195,0.42052477431951796,0.992086038961039,0.29533736661038607,0.46222824211284197,0.40920535580468037,1.0,0,134739,780,97780,0.9999999999999998,1.0,10000.0
iscx_url2016_binary,phiusiil,r04,rf,0.01,selected,0.3223928571428571,source_validation,True,6879,5388,1491,0.9922953917720599,0.9941114765803432,0.9680989583333334,0.9973172367538564,0.988775976605666,0.9994700945091484,0.9988814063931345,0.009094283593170008,5339,49,4,1487,0.011481582022696852,0.011524677983511969,90.94283593170007
iscx_url2016_binary,phiusiil,r04,rf,0.01,selected,0.3223928571428571,source_s3_test,True,6798,5303,1495,0.7887614004118858,0.8636442929697774,0.5100923708518645,0.9973244147157191,0.7592524726743869,0.9984230545340336,0.9975554196842292,0.27003582877616444,3871,1432,4,1491,0.2801795368960891,0.28025065659122983,2700.3582877616445
iscx_url2016_binary,phiusiil,r04,rf,0.01,selected,0.3223928571428571,external_primary,True,233299,134739,98560,0.41911881319679894,0.4960430194805195,0.42052477431951796,0.992086038961039,0.29533736661038607,0.46222824211284197,0.40920535580468037,1.0,0,134739,780,97780,0.9999999999999998,1.0,10000.0
iscx_url2016_binary,phiusiil,r04,rf,0.01,more_permissive_neighbor,0.32087566137566137,source_validation,False,6879,5388,1491,0.9892426224741968,0.9921627015246639,0.9550417469492614,0.9973172367538564,0.9844061771690303,0.9994700945091484,0.9988814063931345,0.012991833704528583,5318,70,4,1487,0.01578488695700107,0.015828182193690882,129.91833704528582
iscx_url2016_binary,phiusiil,r04,rf,0.01,more_permissive_neighbor,0.32087566137566137,source_s3_test,True,6798,5303,1495,0.7881729920564872,0.8632671479575201,0.5093952852750256,0.9973244147157191,0.7586950792147829,0.9984230545340336,0.9975554196842292,0.2707901188006789,3867,1436,4,1491,0.28094224138325125,0.2810134410723883,2707.9011880067887
iscx_url2016_binary,phiusiil,r04,rf,0.01,more_permissive_neighbor,0.32087566137566137,external_primary,True,233299,134739,98560,0.41914453126674356,0.4960734577922078,0.4205397269110848,0.9921469155844156,0.2953501366718516,0.46222824211284197,0.40920535580468037,1.0,0,134739,774,97786,0.9999999999999998,1.0,10000.0
iscx_url2016_binary,phiusiil,r04,xgb,0.001,safer_neighbor,0.2494726926088333,source_validation,True,6879,5388,1491,0.9989824102340457,0.9983802219404025,0.9979865771812081,0.9973172367538564,0.998501131645141,0.9998867244546218,0.9996450139614886,0.0005567928730512249,5385,3,4,1487,0.0013923746395521134,0.0014384255243774981,5.567928730512249
iscx_url2016_binary,phiusiil,r04,xgb,0.001,safer_neighbor,0.2494726926088333,source_s3_test,True,6798,5303,1495,0.7828773168578994,0.8605933285696177,0.5031997305490064,0.9993311036789297,0.7538627018778348,0.9985416218623018,0.9974520704310145,0.2781444465396945,3828,1475,1,1494,0.2883767075572913,0.28844868682029745,2781.444465396945
iscx_url2016_binary,phiusiil,r04,xgb,0.001,safer_neighbor,0.2494726926088333,external_primary,True,233299,134739,98560,0.4183172666835263,0.49509435876623376,0.4200583647538867,0.9901887175324675,0.2949391342190201,0.40850589917864766,0.4141553433984014,1.0,0,134739,967,97593,0.9999999999999998,1.0,10000.0
iscx_url2016_binary,phiusiil,r04,xgb,0.001,selected,0.2434871643781662,source_validation,True,6879,5388,1491,0.9988370402674808,0.9982874231282274,0.9973172367538564,0.9973172367538564,0.9982874231282274,0.9998867244546218,0.9996450139614886,0.0007423904974016332,5384,4,4,1487,0.0016525908019827933,0.0016980590445022546,7.423904974016332
iscx_url2016_binary,phiusiil,r04,xgb,0.001,selected,0.2434871643781662,source_s3_test,True,6798,5303,1495,0.7822889085025008,0.8602161835573604,0.5025227043390514,0.9993311036789297,0.7533085601613814,0.9985416218623018,0.9974520704310145,0.27889873656420894,3824,1479,1,1494,0.28913902372041034,0.2892110829019286,2788.9873656420896
iscx_url2016_binary,phiusiil,r04,xgb,0.001,selected,0.2434871643781662,external_primary,True,233299,134739,98560,0.41835584378844315,0.49514001623376624,0.4200808294704766,0.9902800324675325,0.2949583107938628,0.40850589917864766,0.4141553433984014,1.0,0,134739,958,97602,0.9999999999999998,1.0,10000.0
iscx_url2016_binary,phiusiil,r04,xgb,0.001,more_permissive_neighbor,0.22640082240104675,source_validation,False,6879,5388,1491,0.9985463003343509,0.9981018255038769,0.9959812458137978,0.9973172367538564,0.9978603165897845,0.9998867244546218,0.9996450139614886,0.0011135857461024498,5382,6,4,1487,0.0021519878803365343,0.0021967289956526374,11.135857461024498
iscx_url2016_binary,phiusiil,r04,xgb,0.001,more_permissive_neighbor,0.22640082240104675,source_s3_test,True,6798,5303,1495,0.7812591938805531,0.8595561797859103,0.5013422818791946,0.9993311036789297,0.7523395638648365,0.9985416218623018,0.9974520704310145,0.2802187441071092,3817,1486,1,1494,0.29047299142469124,0.29054519044665655,2802.1874410710916
iscx_url2016_binary,phiusiil,r04,xgb,0.001,more_permissive_neighbor,0.22640082240104675,external_primary,True,233299,134739,98560,0.4184544297232307,0.49525669642857145,0.420138231395569,0.9905133928571429,0.2950073128573328,0.40850589917864766,0.4141553433984014,1.0,0,134739,935,97625,0.9999999999999998,1.0,10000.0
iscx_url2016_binary,phiusiil,r04,xgb,0.01,safer_neighbor,0.038956545293331146,source_validation,True,6879,5388,1491,0.99200465183893,0.9939258789559928,0.9668400520156046,0.9973172367538564,0.9883579494593244,0.9998867244546218,0.9996450139614886,0.009465478841870824,5337,51,4,1487,0.0118948540961642,0.011937962859700184,94.65478841870824
iscx_url2016_binary,phiusiil,r04,xgb,0.01,safer_neighbor,0.038956545293331146,source_s3_test,True,6798,5303,1495,0.7477199176228303,0.8380589140872492,0.46571072319201995,0.9993311036789297,0.7212454187843714,0.9985416218623018,0.9974520704310145,0.32321327550443146,3589,1714,1,1494,0.3338653236634999,0.33394206555649186,3232.1327550443148
iscx_url2016_binary,phiusiil,r04,xgb,0.01,safer_neighbor,0.038956545293331146,external_primary,True,233299,134739,98560,0.41995036412500697,0.49702719155844155,0.42100785087210424,0.9940543831168831,0.29575003094124785,0.40850589917864766,0.4141553433984014,1.0,0,134739,586,97974,0.9999999999999998,1.0,10000.0
iscx_url2016_binary,phiusiil,r04,xgb,0.01,selected,0.03630194067955017,source_validation,True,6879,5388,1491,0.9917139119058003,0.9937402813316424,0.9655844155844155,0.9973172367538564,0.98794031544461,0.9998867244546218,0.9996450139614886,0.00983667409057164,5335,53,4,1487,0.012307292341334828,0.012350415552132126,98.36674090571641
iscx_url2016_binary,phiusiil,r04,xgb,0.01,selected,0.03630194067955017,source_s3_test,True,6798,5303,1495,0.7444836716681377,0.8359846165198345,0.46253869969040246,0.9993311036789297,0.7182871958387684,0.9985416218623018,0.9974520704310145,0.3273618706392608,3567,1736,1,1494,0.3380467217847785,0.3381239007837293,3273.618706392608
iscx_url2016_binary,phiusiil,r04,xgb,0.01,selected,0.03630194067955017,external_primary,True,233299,134739,98560,0.4200232319898499,0.49711343344155845,0.42105014394362567,0.9942268668831169,0.29578616921730205,0.40850589917864766,0.4141553433984014,1.0,0,134739,569,97991,0.9999999999999998,1.0,10000.0
iscx_url2016_binary,phiusiil,r04,xgb,0.01,more_permissive_neighbor,0.035439953207969666,source_validation,False,6879,5388,1491,0.9914231719726705,0.9935546837072919,0.9643320363164721,0.9973172367538564,0.9875230736951806,0.9998867244546218,0.9996450139614886,0.010207869339272457,5333,55,4,1487,0.012718942508456812,0.012762081661011287,102.07869339272457
iscx_url2016_binary,phiusiil,r04,xgb,0.01,more_permissive_neighbor,0.035439953207969666,source_s3_test,True,6798,5303,1495,0.7441894674904383,0.8357960440137059,0.4622524752475248,0.9993311036789297,0.7180185853068581,0.9985416218623018,0.9974520704310145,0.32773901565151803,3565,1738,1,1494,0.33842680214792237,0.338504020872791,3277.3901565151805
iscx_url2016_binary,phiusiil,r04,xgb,0.01,more_permissive_neighbor,0.035439953207969666,external_primary,True,233299,134739,98560,0.42005323640478526,0.4971489448051948,0.42106755694195597,0.9942978896103896,0.29580104860593365,0.40850589917864766,0.4141553433984014,1.0,0,134739,562,97998,0.9999999999999998,1.0,10000.0
iscx_url2016_binary,phiusiil,r05,lr,0.001,safer_neighbor,0.999999009794901,source_validation,True,6798,5303,1495,0.8050897322741983,0.558056996828324,0.9722222222222222,0.11705685618729098,0.5489034151447276,0.8098646755764548,0.5184016748146879,0.0009428625306430323,5298,5,1320,175,0.0019356587371852768,0.0019814389889635502,9.428625306430323
iscx_url2016_binary,phiusiil,r05,lr,0.001,safer_neighbor,0.999999009794901,source_s3_test,True,6879,5388,1491,0.8674225904928042,0.6941649899396378,1.0,0.38832997987927564,0.7406957712109037,0.9946706967865097,0.9901725503944493,0.0,5388,0,912,579,0.0005018904171793875,0.0005558462533632138,0.0
iscx_url2016_binary,phiusiil,r05,lr,0.001,safer_neighbor,0.999999009794901,external_primary,True,234478,134740,99738,0.6115499108658382,0.5537092781276048,0.6765966129361355,0.16623553710722092,0.5013339105036976,0.36646838101606233,0.45983765847633973,0.05881698085201128,126815,7925,83158,16580,0.05988017387372486,0.059882034937872156,588.1698085201128
iscx_url2016_binary,phiusiil,r05,lr,0.001,selected,0.9999989763583577,source_validation,True,6798,5303,1495,0.8052368343630479,0.5583914449888591,0.9723756906077348,0.1177257525083612,0.5494750204225465,0.8098646755764548,0.5184016748146879,0.0009428625306430323,5298,5,1319,176,0.0019356587371852768,0.0019814389889635502,9.428625306430323
iscx_url2016_binary,phiusiil,r05,lr,0.001,selected,0.9999989763583577,source_s3_test,True,6879,5388,1491,0.8674225904928042,0.6941649899396378,1.0,0.38832997987927564,0.7406957712109037,0.9946706967865097,0.9901725503944493,0.0,5388,0,912,579,0.0005018904171793875,0.0005558462533632138,0.0
iscx_url2016_binary,phiusiil,r05,lr,0.001,selected,0.9999989763583577,external_primary,True,234478,134740,99738,0.611170344339341,0.5535053339675733,0.6727852186541875,0.16720808518317992,0.5015718373400972,0.36646838101606233,0.45983765847633973,0.06019741724803325,126629,8111,83061,16677,0.06127209988038972,0.061273966760219234,601.9741724803325
iscx_url2016_binary,phiusiil,r05,lr,0.001,more_permissive_neighbor,0.999998817694295,source_validation,False,6798,5303,1495,0.8050897322741983,0.5582971587357948,0.967032967032967,0.1177257525083612,0.5493657921440804,0.8098646755764548,0.5184016748146879,0.0011314350367716388,5297,6,1319,176,0.0021864573516143637,0.002231920222397678,11.314350367716388
iscx_url2016_binary,phiusiil,r05,lr,0.001,more_permissive_neighbor,0.999998817694295,source_s3_test,True,6879,5388,1491,0.8675679604593691,0.6945003353454058,1.0,0.3890006706908115,0.7410830136139497,0.9946706967865097,0.9901725503944493,0.0,5388,0,911,580,0.0005018904171793875,0.0005558462533632138,0.0
iscx_url2016_binary,phiusiil,r05,lr,0.001,more_permissive_neighbor,0.999998817694295,external_primary,True,234478,134740,99738,0.610151058947961,0.553281303189211,0.6598579381839125,0.17231145601475867,0.5034471246568692,0.36646838101606233,0.45983765847633973,0.06574884963633665,125881,8859,82552,17186,0.06686818506897936,0.06687007534802773,657.4884963633665
iscx_url2016_binary,phiusiil,r05,lr,0.01,safer_neighbor,0.9999529700111621,source_validation,True,6798,5303,1495,0.8067078552515445,0.5730235362453385,0.8175438596491228,0.15585284280936454,0.5752963036218268,0.8098646755764548,0.5184016748146879,0.009805770318687535,5251,52,1262,233,0.012294868594507628,0.012338697906062448,98.05770318687534
iscx_url2016_binary,phiusiil,r05,lr,0.01,safer_neighbor,0.9999529700111621,source_s3_test,True,6879,5388,1491,0.8765808983863934,0.7152917505030181,1.0,0.4305835010060362,0.7644683998003721,0.9946706967865097,0.9901725503944493,0.0,5388,0,849,642,0.0005018904171793875,0.0005558462533632138,0.0
iscx_url2016_binary,phiusiil,r05,lr,0.01,safer_neighbor,0.9999529700111621,external_primary,True,234478,134740,99738,0.3186269074284155,0.3429663191213942,0.3135363148968422,0.5060157612945918,0.3099942251785604,0.36646838101606233,0.45983765847633973,0.8200831230518034,24242,110498,49269,50469,0.8217979404025503,0.8218029858850362,8200.831230518033
iscx_url2016_binary,phiusiil,r05,lr,0.01,selected,0.9999528307893714,source_validation,True,6798,5303,1495,0.8065607531626949,0.5729292499922742,0.8146853146853147,0.15585284280936454,0.5751757810318776,0.8098646755764548,0.5184016748146879,0.009994342824816142,5250,53,1262,233,0.012504283516602712,0.012548120729920856,99.94342824816142
iscx_url2016_binary,phiusiil,r05,lr,0.01,selected,0.9999528307893714,source_s3_test,True,6879,5388,1491,0.8765808983863934,0.7152917505030181,1.0,0.4305835010060362,0.7644683998003721,0.9946706967865097,0.9901725503944493,0.0,5388,0,849,642,0.0005018904171793875,0.0005558462533632138,0.0
iscx_url2016_binary,phiusiil,r05,lr,0.01,selected,0.9999528307893714,external_primary,True,234478,134740,99738,0.3178208616586631,0.3422753866428841,0.313187154096245,0.5060959714451864,0.30904058115771255,0.36646838101606233,0.45983765847633973,0.8215451981594182,24045,110695,49261,50477,0.8232545057414828,0.8232595571764193,8215.451981594182
iscx_url2016_binary,phiusiil,r05,lr,0.01,more_permissive_neighbor,0.9999523567138093,source_validation,False,6798,5303,1495,0.8064136510738452,0.57283496373921,0.8118466898954704,0.15585284280936454,0.5750553329696719,0.8098646755764548,0.5184016748146879,0.010182915330944748,5249,54,1262,233,0.012713498278419146,0.012757343772344222,101.82915330944748
iscx_url2016_binary,phiusiil,r05,lr,0.01,more_permissive_neighbor,0.9999523567138093,source_s3_test,True,6879,5388,1491,0.8767262683529583,0.715627095908786,1.0,0.4312541918175721,0.7648358339498604,0.9946706967865097,0.9901725503944493,0.0,5388,0,848,643,0.0005018904171793875,0.0005558462533632138,0.0
iscx_url2016_binary,phiusiil,r05,lr,0.01,more_permissive_neighbor,0.9999523567138093,external_primary,True,234478,134740,99738,0.3180682196197511,0.34262475121362423,0.313538308951153,0.5071286771340913,0.3091912738678998,0.36646838101606233,0.45983765847633973,0.8218791747068428,24000,110740,49158,50580,0.823587217742062,0.8235922705363805,8218.791747068428
iscx_url2016_binary,phiusiil,r05,rf,0.001,safer_neighbor,0.5569999999999999,source_validation,True,6798,5303,1495,0.999117387466902,0.9989539586666725,0.9973279893119572,0.9986622073578595,0.9987144140945703,0.9998451056605178,0.9996746864881876,0.0007542900245144258,5299,4,2,1493,0.0016790627026572688,0.0017252634333790899,7.542900245144257
iscx_url2016_binary,phiusiil,r05,rf,0.001,safer_neighbor,0.5569999999999999,source_s3_test,True,6879,5388,1491,0.9981101904346562,0.9956405097250167,1.0,0.9912810194500336,0.9972082452029016,0.9993608022796517,0.9986189075498245,0.0,5388,0,13,1478,0.0005018904171793875,0.0005558462533632138,0.0
iscx_url2016_binary,phiusiil,r05,rf,0.001,safer_neighbor,0.5569999999999999,external_primary,True,234478,134740,99738,0.41916085944097103,0.49271090256471956,0.4217762977204065,0.9854218051294391,0.2953582440302679,0.39379435829606985,0.37350402663379817,1.0,0,134740,1454,98284,1.0,1.0,10000.0
iscx_url2016_binary,phiusiil,r05,rf,0.001,selected,0.5553333333333333,source_validation,True,6798,5303,1495,0.9989702853780523,0.9988596724136083,0.9966622162883845,0.9986622073578595,0.998500509488344,0.9998451056605178,0.9996746864881876,0.0009428625306430323,5298,5,2,1493,0.0019356587371852768,0.0019814389889635502,9.428625306430323
iscx_url2016_binary,phiusiil,r05,rf,0.001,selected,0.5553333333333333,source_s3_test,True,6879,5388,1491,0.9981101904346562,0.9956405097250167,1.0,0.9912810194500336,0.9972082452029016,0.9993608022796517,0.9986189075498245,0.0,5388,0,13,1478,0.0005018904171793875,0.0005558462533632138,0.0
iscx_url2016_binary,phiusiil,r05,rf,0.001,selected,0.5553333333333333,external_primary,True,234478,134740,99738,0.4191949777804314,0.49275100764001684,0.42179614816849187,0.9855020152800337,0.2953751840610632,0.39379435829606985,0.37350402663379817,1.0,0,134740,1446,98292,1.0,1.0,10000.0
iscx_url2016_binary,phiusiil,r05,rf,0.001,more_permissive_neighbor,0.5536666666666666,source_validation,False,6798,5303,1495,0.9988231832892027,0.9987653861605439,0.9959973315543695,0.9986622073578595,0.9982867073516963,0.9998451056605178,0.9996746864881876,0.0011314350367716388,5297,6,2,1493,0.0021864573516143637,0.002231920222397678,11.314350367716388
iscx_url2016_binary,phiusiil,r05,rf,0.001,more_permissive_neighbor,0.5536666666666666,source_s3_test,True,6879,5388,1491,0.9981101904346562,0.9956405097250167,1.0,0.9912810194500336,0.9972082452029016,0.9993608022796517,0.9986189075498245,0.0,5388,0,13,1478,0.0005018904171793875,0.0005558462533632138,0.0
iscx_url2016_binary,phiusiil,r05,rf,0.001,more_permissive_neighbor,0.5536666666666666,external_primary,True,234478,134740,99738,0.4192418904971895,0.4928061521185506,0.42182344030929914,0.9856123042371012,0.29539847527352825,0.39379435829606985,0.37350402663379817,1.0,0,134740,1435,98303,1.0,1.0,10000.0
iscx_url2016_binary,phiusiil,r05,rf,0.01,safer_neighbor,0.4784166666666667,source_validation,True,6798,5303,1495,0.9920564872021183,0.994428218519586,0.9663430420711974,0.9986622073578595,0.9885606340120859,0.9998451056605178,0.9996746864881876,0.009805770318687535,5251,52,2,1493,0.012294868594507628,0.012338697906062448,98.05770318687534
iscx_url2016_binary,phiusiil,r05,rf,0.01,safer_neighbor,0.4784166666666667,source_s3_test,True,6879,5388,1491,0.9982555604012211,0.9962184017243774,0.9993247805536799,0.9926224010731053,0.9974248808147943,0.9993608022796517,0.9986189075498245,0.0001855976243504083,5387,1,11,1480,0.0008314928913130059,0.000880144152653755,1.855976243504083
iscx_url2016_binary,phiusiil,r05,rf,0.01,safer_neighbor,0.4784166666666667,external_primary,True,234478,134740,99738,0.4207004495091224,0.4945206440875093,0.4226706943462519,0.9890412881750186,0.2961218528891731,0.39379435829606985,0.37350402663379817,1.0,0,134740,1093,98645,1.0,1.0,10000.0
iscx_url2016_binary,phiusiil,r05,rf,0.01,selected,0.47833333333333333,source_validation,True,6798,5303,1495,0.9919093851132686,0.9943339322665217,0.9657179818887451,0.9986622073578595,0.9883515217808847,0.9998451056605178,0.9996746864881876,0.009994342824816142,5250,53,2,1493,0.012504283516602712,0.012548120729920856,99.94342824816142
iscx_url2016_binary,phiusiil,r05,rf,0.01,selected,0.47833333333333333,source_s3_test,True,6879,5388,1491,0.9982555604012211,0.9962184017243774,0.9993247805536799,0.9926224010731053,0.9974248808147943,0.9993608022796517,0.9986189075498245,0.0001855976243504083,5387,1,11,1480,0.0008314928913130059,0.000880144152653755,1.855976243504083
iscx_url2016_binary,phiusiil,r05,rf,0.01,selected,0.47833333333333333,external_primary,True,234478,134740,99738,0.4207004495091224,0.4945206440875093,0.4226706943462519,0.9890412881750186,0.2961218528891731,0.39379435829606985,0.37350402663379817,1.0,0,134740,1093,98645,1.0,1.0,10000.0
iscx_url2016_binary,phiusiil,r05,rf,0.01,more_permissive_neighbor,0.4781666666666666,source_validation,False,6798,5303,1495,0.9917622830244189,0.9942396460134574,0.9650937297996122,0.9986622073578595,0.988142506706376,0.9998451056605178,0.9996746864881876,0.010182915330944748,5249,54,2,1493,0.012713498278419146,0.012757343772344222,101.82915330944748
iscx_url2016_binary,phiusiil,r05,rf,0.01,more_permissive_neighbor,0.4781666666666666,source_s3_test,True,6879,5388,1491,0.9982555604012211,0.9962184017243774,0.9993247805536799,0.9926224010731053,0.9974248808147943,0.9993608022796517,0.9986189075498245,0.0001855976243504083,5387,1,11,1480,0.0008314928913130059,0.000880144152653755,1.855976243504083
iscx_url2016_binary,phiusiil,r05,rf,0.01,more_permissive_neighbor,0.4781666666666666,external_primary,True,234478,134740,99738,0.4207004495091224,0.4945206440875093,0.4226706943462519,0.9890412881750186,0.2961218528891731,0.39379435829606985,0.37350402663379817,1.0,0,134740,1093,98645,1.0,1.0,10000.0
iscx_url2016_binary,phiusiil,r05,xgb,0.001,safer_neighbor,0.6305750608444214,source_validation,True,6798,5303,1495,0.999117387466902,0.9989539586666725,0.9973279893119572,0.9986622073578595,0.9987144140945703,0.9998177342666515,0.9996459161102748,0.0007542900245144258,5299,4,2,1493,0.0016790627026572688,0.0017252634333790899,7.542900245144257
iscx_url2016_binary,phiusiil,r05,xgb,0.001,safer_neighbor,0.6305750608444214,source_s3_test,True,6879,5388,1491,0.9981101904346562,0.9956405097250167,1.0,0.9912810194500336,0.9972082452029016,0.9998583433289666,0.9995791137082864,0.0,5388,0,13,1478,0.0005018904171793875,0.0005558462533632138,0.0
iscx_url2016_binary,phiusiil,r05,xgb,0.001,safer_neighbor,0.6305750608444214,external_primary,True,234478,134740,99738,0.41872585061285067,0.49219956285467925,0.42152308498123836,0.9843991257093585,0.29514218721818075,0.4989371224152478,0.5134069665299795,1.0,0,134740,1556,98182,1.0,1.0,10000.0
iscx_url2016_binary,phiusiil,r05,xgb,0.001,selected,0.6228969693183899,source_validation,True,6798,5303,1495,0.9989702853780523,0.9988596724136083,0.9966622162883845,0.9986622073578595,0.998500509488344,0.9998177342666515,0.9996459161102748,0.0009428625306430323,5298,5,2,1493,0.0019356587371852768,0.0019814389889635502,9.428625306430323
iscx_url2016_binary,phiusiil,r05,xgb,0.001,selected,0.6228969693183899,source_s3_test,True,6879,5388,1491,0.9981101904346562,0.9956405097250167,1.0,0.9912810194500336,0.9972082452029016,0.9998583433289666,0.9995791137082864,0.0,5388,0,13,1478,0.0005018904171793875,0.0005558462533632138,0.0
iscx_url2016_binary,phiusiil,r05,xgb,0.001,selected,0.6228969693183899,external_primary,True,234478,134740,99738,0.41876423374474364,0.4922446810643887,0.42154543620213714,0.9844893621287774,0.2951612563839733,0.4989371224152478,0.5134069665299795,1.0,0,134740,1547,98191,1.0,1.0,10000.0
iscx_url2016_binary,phiusiil,r05,xgb,0.001,more_permissive_neighbor,0.6172925233840942,source_validation,False,6798,5303,1495,0.9988231832892027,0.9987653861605439,0.9959973315543695,0.9986622073578595,0.9982867073516963,0.9998177342666515,0.9996459161102748,0.0011314350367716388,5297,6,2,1493,0.0021864573516143637,0.002231920222397678,11.314350367716388
iscx_url2016_binary,phiusiil,r05,xgb,0.001,more_permissive_neighbor,0.6172925233840942,source_s3_test,True,6879,5388,1491,0.9981101904346562,0.9956405097250167,1.0,0.9912810194500336,0.9972082452029016,0.9998583433289666,0.9995791137082864,0.0,5388,0,13,1478,0.0005018904171793875,0.0005558462533632138,0.0
iscx_url2016_binary,phiusiil,r05,xgb,0.001,more_permissive_neighbor,0.6172925233840942,external_primary,True,234478,134740,99738,0.4188154112539343,0.4923048386773346,0.42157523514336126,0.9846096773546692,0.2951866803334125,0.4989371224152478,0.5134069665299795,1.0,0,134740,1535,98203,1.0,1.0,10000.0
iscx_url2016_binary,phiusiil,r05,xgb,0.01,safer_neighbor,0.5251926183700562,source_validation,True,6798,5303,1495,0.9920564872021183,0.994428218519586,0.9663430420711974,0.9986622073578595,0.9885606340120859,0.9998177342666515,0.9996459161102748,0.009805770318687535,5251,52,2,1493,0.012294868594507628,0.012338697906062448,98.05770318687534
iscx_url2016_binary,phiusiil,r05,xgb,0.01,safer_neighbor,0.5251926183700562,source_s3_test,True,6879,5388,1491,0.998400930367786,0.9963112005365526,1.0,0.9926224010731053,0.9976388984621496,0.9998583433289666,0.9995791137082864,0.0,5388,0,11,1480,0.0005018904171793875,0.0005558462533632138,0.0
iscx_url2016_binary,phiusiil,r05,xgb,0.01,safer_neighbor,0.5251926183700562,external_primary,True,234478,134740,99738,0.4193101271761103,0.4928863622691452,0.42186313336966175,0.9857727245382903,0.2954323506521994,0.4989371224152478,0.5134069665299795,1.0,0,134740,1419,98319,1.0,1.0,10000.0
iscx_url2016_binary,phiusiil,r05,xgb,0.01,selected,0.5225416421890259,source_validation,True,6798,5303,1495,0.9919093851132686,0.9943339322665217,0.9657179818887451,0.9986622073578595,0.9883515217808847,0.9998177342666515,0.9996459161102748,0.009994342824816142,5250,53,2,1493,0.012504283516602712,0.012548120729920856,99.94342824816142
iscx_url2016_binary,phiusiil,r05,xgb,0.01,selected,0.5225416421890259,source_s3_test,True,6879,5388,1491,0.998400930367786,0.9963112005365526,1.0,0.9926224010731053,0.9976388984621496,0.9998583433289666,0.9995791137082864,0.0,5388,0,11,1480,0.0005018904171793875,0.0005558462533632138,0.0
iscx_url2016_binary,phiusiil,r05,xgb,0.01,selected,0.5225416421890259,external_primary,True,234478,134740,99738,0.419322921553408,0.49290140167238167,0.42187057521174626,0.9858028033447633,0.2954387019230769,0.4989371224152478,0.5134069665299795,1.0,0,134740,1416,98322,1.0,1.0,10000.0
iscx_url2016_binary,phiusiil,r05,xgb,0.01,more_permissive_neighbor,0.522498369216919,source_validation,False,6798,5303,1495,0.9917622830244189,0.9942396460134574,0.9650937297996122,0.9986622073578595,0.988142506706376,0.9998177342666515,0.9996459161102748,0.010182915330944748,5249,54,2,1493,0.012713498278419146,0.012757343772344222,101.82915330944748
iscx_url2016_binary,phiusiil,r05,xgb,0.01,more_permissive_neighbor,0.522498369216919,source_s3_test,True,6879,5388,1491,0.998400930367786,0.9963112005365526,1.0,0.9926224010731053,0.9976388984621496,0.9998583433289666,0.9995791137082864,0.0,5388,0,11,1480,0.0005018904171793875,0.0005558462533632138,0.0
iscx_url2016_binary,phiusiil,r05,xgb,0.01,more_permissive_neighbor,0.522498369216919,external_primary,True,234478,134740,99738,0.419322921553408,0.49290140167238167,0.42187057521174626,0.9858028033447633,0.2954387019230769,0.4989371224152478,0.5134069665299795,1.0,0,134740,1416,98322,1.0,1.0,10000.0
