source_dataset,repetition,model,fpr_budget,holdout_index,threshold_selector,threshold,calibration_n,calibration_n_benign,audit_budget_exceeded,n_samples,n_benign,n_phishing,accuracy,balanced_accuracy,precision,recall,macro_f1,roc_auc,pr_auc,fpr,tn,fp,fn,tp,fpr_wilson_upper_95,fpr_clopper_pearson_upper_95,alerts_per_10000_benign
iscx_url2016_binary,r03,rf,0.001,2,full_validation,0.5922716538680154,2500,2216,False,4298,3087,1211,0.9995346672871103,0.9991742361684558,1.0,0.9983484723369116,0.9994248597610585,0.9999866251404026,0.9999672575800339,0.0,3087,0,2,1209,0.0008756638508246924,0.0009699640953011932,0.0
iscx_url2016_binary,r03,rf,0.001,2,calibration_only,0.6133900867533255,2500,2216,False,4298,3087,1211,0.9995346672871103,0.9991742361684558,1.0,0.9983484723369116,0.9994248597610585,0.9999866251404026,0.9999672575800339,0.0,3087,0,2,1209,0.0008756638508246924,0.0009699640953011932,0.0
iscx_url2016_binary,r03,rf,0.001,3,full_validation,0.5922716538680154,1682,1523,True,5116,3780,1336,0.9984362783424551,0.9982158698476065,0.9962630792227205,0.9977544910179641,0.9979748731475344,0.999438424737826,0.9992236082005581,0.0013227513227513227,3775,5,3,1333,0.0027148238669483554,0.002779198388344063,13.227513227513226
iscx_url2016_binary,r03,rf,0.001,3,calibration_only,0.5620000195550453,1682,1523,True,5116,3780,1336,0.9972634870992964,0.9974222190539557,0.9918154761904762,0.9977544910179641,0.9964611529218315,0.999438424737826,0.9992236082005581,0.00291005291005291,3769,11,3,1333,0.004749417130887199,0.00481221037777993,29.1005291005291
iscx_url2016_binary,r03,rf,0.001,4,full_validation,0.5922716538680154,2011,1810,False,4787,3493,1294,0.9997911008982662,0.999613601236476,1.0,0.999227202472952,0.9997351644660754,0.9999818581742863,0.9999539466589986,0.0,3493,0,1,1293,0.0007739620572910366,0.0008572711172721537,0.0
iscx_url2016_binary,r03,rf,0.001,4,calibration_only,0.6372634716360952,2011,1810,False,4787,3493,1294,0.9995822017965322,0.999227202472952,1.0,0.9984544049459042,0.9994701999361628,0.9999818581742863,0.9999539466589986,0.0,3493,0,2,1292,0.0007739620572910366,0.0008572711172721537,0.0
iscx_url2016_binary,r03,rf,0.001,5,full_validation,0.5922716538680154,3946,3682,False,2852,1621,1231,0.9992987377279102,0.9991876523151909,1.0,0.9983753046303818,0.9992852345292873,0.9999849658047228,0.9999804332119857,0.0,1621,0,2,1229,0.0016662771553639785,0.0018463700225641463,0.0
iscx_url2016_binary,r03,rf,0.001,5,calibration_only,0.6064912044296175,3946,3682,False,2852,1621,1231,0.9992987377279102,0.9991876523151909,1.0,0.9983753046303818,0.9992852345292873,0.9999849658047228,0.9999804332119857,0.0,1621,0,2,1229,0.0016662771553639785,0.0018463700225641463,0.0
iscx_url2016_binary,r03,rf,0.001,6,full_validation,0.5922716538680154,837,572,True,5961,4731,1230,0.9986579432981043,0.9982520582973744,0.9959415584415584,0.9975609756097561,0.9979524716494093,0.9995114389951762,0.9991224721328578,0.001056859015007398,4726,5,3,1227,0.0021695135782123644,0.0022208646046206365,10.568590150073979
iscx_url2016_binary,r03,rf,0.001,6,calibration_only,0.6133900867533255,837,572,False,5961,4731,1230,0.9991612145613152,0.9985691160018766,0.9983726606997559,0.9975609756097561,0.9987191397225821,0.9995114389951762,0.9991224721328578,0.0004227436060029592,4729,2,3,1227,0.0012766471772975732,0.001330149209686267,4.227436060029592
iscx_url2016_binary,r03,rf,0.001,7,full_validation,0.5922716538680154,4973,3854,False,1825,1449,376,0.9983561643835617,0.9960106382978724,1.0,0.9920212765957447,0.9974802666913347,0.9999908227244028,0.999964931142932,0.0,1449,0,3,373,0.001863699884797585,0.002065312385167355,0.0
iscx_url2016_binary,r03,rf,0.001,7,calibration_only,0.6064912044296175,4973,3854,False,1825,1449,376,0.9983561643835617,0.9960106382978724,1.0,0.9920212765957447,0.9974802666913347,0.9999908227244028,0.999964931142932,0.0,1449,0,3,373,0.001863699884797585,0.002065312385167355,0.0
iscx_url2016_binary,r03,rf,0.001,8,full_validation,0.5922716538680154,2823,2552,False,3975,2751,1224,0.9989937106918239,0.9983660130718954,1.0,0.9967320261437909,0.9988184292927281,0.9998669527183224,0.9997401946701949,0.0,2751,0,4,1220,0.0009825100801089026,0.0010883685014013629,0.0
iscx_url2016_binary,r03,rf,0.001,8,calibration_only,0.6133900867533255,2823,2552,False,3975,2751,1224,0.9989937106918239,0.9983660130718954,1.0,0.9967320261437909,0.9988184292927281,0.9998669527183224,0.9997401946701949,0.0,2751,0,4,1220,0.0009825100801089026,0.0010883685014013629,0.0
iscx_url2016_binary,r03,rf,0.001,9,full_validation,0.5922716538680154,3238,3088,True,3560,2215,1345,0.9980337078651685,0.9981278374046506,0.9962908011869436,0.9985130111524163,0.997909731082542,0.9995398054830615,0.9996193235646784,0.002257336343115124,2210,5,2,1343,0.004629904537845837,0.004740386471475547,22.57336343115124
iscx_url2016_binary,r03,rf,0.001,9,calibration_only,0.5620000195550453,3238,3088,True,3560,2215,1345,0.9963483146067416,0.9967734355987815,0.9918759231905465,0.9985130111524163,0.996121445031582,0.9995398054830615,0.9996193235646784,0.004966139954853273,2204,11,2,1343,0.008098547144076044,0.008206722227000663,49.661399548532735
iscx_url2016_binary,r03,rf,0.001,10,full_validation,0.5922716538680154,2747,2534,False,4051,2769,1282,0.999012589484078,0.9984399375975039,1.0,0.9968798751950078,0.9988578694514616,0.9998876011378484,0.9997833095809342,0.0,2769,0,4,1278,0.0009761294667411781,0.0010812973430252813,0.0
iscx_url2016_binary,r03,rf,0.001,10,calibration_only,0.6133900867533255,2747,2534,False,4051,2769,1282,0.999012589484078,0.9984399375975039,1.0,0.9968798751950078,0.9988578694514616,0.9998876011378484,0.9997833095809342,0.0,2769,0,4,1278,0.0009761294667411781,0.0010812973430252813,0.0
iscx_url2016_binary,r03,rf,0.001,11,full_validation,0.5922716538680154,3448,2270,True,3350,3033,317,0.9982089552238806,0.9975984465308525,0.9844236760124611,0.9968454258675079,0.9948029194664537,0.9985553236168706,0.997412440238718,0.0016485328058028356,3028,5,1,316,0.00338267875101176,0.0034630671111606794,16.485328058028355
iscx_url2016_binary,r03,rf,0.001,11,calibration_only,0.47773812405129235,3448,2270,True,3350,3033,317,0.9698507462686567,0.9819373848757256,0.7596153846153846,0.9968454258675079,0.9226418334034094,0.9985553236168706,0.997412440238718,0.03297065611605671,2933,100,1,316,0.03873377825116786,0.03881477563928461,329.70656116056705
iscx_url2016_binary,r03,rf,0.001,12,full_validation,0.5922716538680154,3546,3208,True,3252,2095,1157,0.997539975399754,0.9975102262249295,0.9956859361518551,0.9974070872947277,0.9973177744456156,0.9982755170870266,0.99858287223101,0.002386634844868735,2090,5,3,1154,0.004894653398028913,0.005011554725614218,23.86634844868735
iscx_url2016_binary,r03,rf,0.001,12,calibration_only,0.47174731728200375,3546,3208,True,3252,2095,1157,0.9606396063960639,0.9688706080865046,0.9022673964034402,0.9974070872947277,0.957994875297286,0.9982755170870266,0.99858287223101,0.059665871121718374,1970,125,3,1154,0.06875939515947833,0.0688847341894429,596.6587112171837
iscx_url2016_binary,r03,rf,0.001,13,full_validation,0.5922716538680154,2791,1490,True,4007,3813,194,0.9987521836785626,0.9993443482821924,0.9748743718592965,1.0,0.9933106359052745,0.9999972962815761,0.9999474016410688,0.0013113034356150013,3808,5,0,194,0.0026913499860378655,0.002755162924897568,13.113034356150013
iscx_url2016_binary,r03,rf,0.001,13,calibration_only,0.5609034969894063,2791,1490,True,4007,3813,194,0.9972548040928375,0.9985575662208235,0.9463414634146341,1.0,0.9854932801471834,0.9999972962815761,0.9999474016410688,0.002884867558353003,3802,11,0,194,0.004708359456450858,0.004770602010821436,28.848675583530028
iscx_url2016_binary,r03,rf,0.001,14,full_validation,0.5922716538680154,4131,3734,False,2667,1569,1098,0.9988751406074241,0.9986338797814207,1.0,0.9972677595628415,0.9988384505531405,0.9999622698898629,0.9999484604113341,0.0,1569,0,3,1095,0.0017214060644906248,0.0019075042564092306,0.0
iscx_url2016_binary,r03,rf,0.001,14,calibration_only,0.6064912044296175,4131,3734,False,2667,1569,1098,0.9988751406074241,0.9986338797814207,1.0,0.9972677595628415,0.9988384505531405,0.9999622698898629,0.9999484604113341,0.0,1569,0,3,1095,0.0017214060644906248,0.0019075042564092306,0.0
iscx_url2016_binary,r03,rf,0.001,15,full_validation,0.5922716538680154,3488,2199,False,3310,3104,206,0.9993957703927493,0.9951456310679612,1.0,0.9902912621359223,0.9973999450139429,0.9997607221499349,0.9973701811340807,0.0,3104,0,2,204,0.0008708721879986531,0.0009646543550390486,0.0
iscx_url2016_binary,r03,rf,0.001,15,calibration_only,0.6236147103930086,3488,2199,False,3310,3104,206,0.9990936555891239,0.9927184466019418,1.0,0.9854368932038835,0.9960910113337051,0.9997607221499349,0.9973701811340807,0.0,3104,0,3,203,0.0008708721879986531,0.0009646543550390486,0.0
iscx_url2016_binary,r03,rf,0.001,16,full_validation,0.5922716538680154,4779,3635,False,2019,1668,351,0.9995047052996533,0.9985754985754987,1.0,0.9971509971509972,0.9991368980569305,0.9998650652127871,0.999476578546346,0.0,1668,0,1,350,0.0016194017340134307,0.0017943907145863737,0.0
iscx_url2016_binary,r03,rf,0.001,16,calibration_only,0.6064912044296175,4779,3635,False,2019,1668,351,0.9995047052996533,0.9985754985754987,1.0,0.9971509971509972,0.9991368980569305,0.9998650652127871,0.999476578546346,0.0,1668,0,1,350,0.0016194017340134307,0.0017943907145863737,0.0
iscx_url2016_binary,r03,rf,0.001,17,full_validation,0.5922716538680154,2178,975,True,4620,4328,292,0.9987012987012988,0.9977100372217862,0.9831081081081081,0.9965753424657534,0.9945512185456706,0.998886669789583,0.9971639239842938,0.0011552680221811461,4323,5,1,291,0.0023713615289006995,0.002427527787588096,11.55268022181146
iscx_url2016_binary,r03,rf,0.001,17,calibration_only,0.6133900867533255,2178,975,False,4620,4328,292,0.9993506493506493,0.9980566176284404,0.9931740614334471,0.9965753424657534,0.9972625872105941,0.998886669789583,0.9971639239842938,0.0004621072088724584,4326,2,1,291,0.0013954382664865437,0.0014539440569486877,4.621072088724584
iscx_url2016_binary,r03,rf,0.001,18,full_validation,0.5922716538680154,1951,1602,True,4847,3701,1146,0.9987621208995254,0.9988882067155096,0.9956521739130435,0.9991273996509599,0.9982878647868856,0.9996685014615643,0.9995180349786587,0.0013509862199405566,3696,5,1,1145,0.002772717865779049,0.0028384777969922372,13.509862199405566
iscx_url2016_binary,r03,rf,0.001,18,calibration_only,0.5609034969894063,1951,1602,True,4847,3701,1146,0.997524241799051,0.9980776149835453,0.990484429065744,0.9991273996509599,0.9965818824963047,0.9996685014615643,0.9995180349786587,0.0029721696838692245,3690,11,1,1145,0.0048506776837493265,0.004914829689239241,29.721696838692246
iscx_url2016_binary,r03,rf,0.001,19,full_validation,0.5922716538680154,3799,3525,False,2999,1778,1221,0.9996665555185061,0.9995904995904996,1.0,0.9991809991809992,0.9996545980213154,0.9999640708302127,0.9999508221217228,0.0,1778,0,1,1220,0.001519365997394144,0.0016834701645084915,0.0
iscx_url2016_binary,r03,rf,0.001,19,calibration_only,0.6064912044296175,3799,3525,False,2999,1778,1221,0.9996665555185061,0.9995904995904996,1.0,0.9991809991809992,0.9996545980213154,0.9999640708302127,0.9999508221217228,0.0,1778,0,1,1220,0.001519365997394144,0.0016834701645084915,0.0
iscx_url2016_binary,r03,rf,0.01,0,full_validation,0.4925983864118445,4414,4129,False,2384,1174,1210,0.9983221476510067,0.9982964224872232,0.9967051070840197,1.0,0.9983216751709301,0.9999992960423502,0.9999993175505524,0.0034071550255536627,1170,4,0,1210,0.007567375761369004,0.007779763937384736,34.07155025553663
iscx_url2016_binary,r03,rf,0.01,0,calibration_only,0.4956373552730657,4414,4129,False,2384,1174,1210,0.9983221476510067,0.9982964224872232,0.9967051070840197,1.0,0.9983216751709301,0.9999992960423502,0.9999993175505524,0.0034071550255536627,1170,4,0,1210,0.007567375761369004,0.007779763937384736,34.07155025553663
iscx_url2016_binary,r03,rf,0.01,1,full_validation,0.4925983864118445,2505,2207,False,4293,3096,1197,0.9988353133007221,0.9989362942239319,0.9966666666666667,0.9991645781119465,0.9985530871417677,0.9999816509404433,0.9999550919459387,0.0012919896640826874,3092,4,1,1196,0.0028746822916290308,0.002954102958201065,12.919896640826874
iscx_url2016_binary,r03,rf,0.01,1,calibration_only,0.514164217214399,2505,2207,False,4293,3096,1197,0.9995341253202888,0.9994207903479628,0.9991645781119465,0.9991645781119465,0.9994207903479628,0.9999816509404433,0.9999550919459387,0.00032299741602067185,3095,1,1,1196,0.0014464898302741478,0.0015313298464280597,3.2299741602067185
iscx_url2016_binary,r03,rf,0.01,2,full_validation,0.4925983864118445,2500,2216,False,4298,3087,1211,0.9997673336435552,0.999587118084228,1.0,0.9991742361684558,0.9997125021112498,0.9999866251404026,0.9999672575800339,0.0,3087,0,1,1210,0.0008756638508246924,0.0009699640953011932,0.0
iscx_url2016_binary,r03,rf,0.01,2,calibration_only,0.5186458811306758,2500,2216,False,4298,3087,1211,0.9997673336435552,0.999587118084228,1.0,0.9991742361684558,0.9997125021112498,0.9999866251404026,0.9999672575800339,0.0,3087,0,1,1210,0.0008756638508246924,0.0009699640953011932,0.0
iscx_url2016_binary,r03,rf,0.01,3,full_validation,0.4925983864118445,1682,1523,True,5116,3780,1336,0.9900312744331509,0.9927700155245065,0.9645697758496024,0.9985029940119761,0.9872274351770893,0.999438424737826,0.9992236082005581,0.012962962962962963,3731,49,2,1334,0.016356437485493702,0.01641865955209945,129.62962962962962
iscx_url2016_binary,r03,rf,0.01,3,calibration_only,0.47773812405129235,1682,1523,True,5116,3780,1336,0.9826035965598123,0.9877435604980516,0.9387755102040817,0.9985029940119761,0.9779060900620251,0.999438424737826,0.9992236082005581,0.023015873015873017,3693,87,2,1334,0.027381877170330905,0.027445213105045024,230.15873015873018
iscx_url2016_binary,r03,rf,0.01,4,full_validation,0.4925983864118445,2011,1810,False,4787,3493,1294,0.9989555044913306,0.9990410275176097,0.9969159599074788,0.999227202472952,0.998677109259058,0.9999818581742863,0.9999539466589986,0.001145147437732608,3489,4,1,1293,0.00254827454515869,0.002618599536911222,11.451474377326079
iscx_url2016_binary,r03,rf,0.01,4,calibration_only,0.5364183193294815,2011,1810,False,4787,3493,1294,0.9995822017965322,0.9994704578067595,0.999227202472952,0.999227202472952,0.9994704578067595,0.9999818581742863,0.9999539466589986,0.000286286859433152,3492,1,1,1293,0.0012822216632823692,0.0013573784696200772,2.8628685943315197
iscx_url2016_binary,r03,rf,0.01,5,full_validation,0.4925983864118445,3946,3682,False,2852,1621,1231,0.9992987377279102,0.9991876523151909,1.0,0.9983753046303818,0.9992852345292873,0.9999849658047228,0.9999804332119857,0.0,1621,0,2,1229,0.0016662771553639785,0.0018463700225641463,0.0
iscx_url2016_binary,r03,rf,0.01,5,calibration_only,0.4999190265470058,3946,3682,False,2852,1621,1231,0.9992987377279102,0.9991876523151909,1.0,0.9983753046303818,0.9992852345292873,0.9999849658047228,0.9999804332119857,0.0,1621,0,2,1229,0.0016662771553639785,0.0018463700225641463,0.0
iscx_url2016_binary,r03,rf,0.01,6,full_validation,0.4925983864118445,837,572,True,5961,4731,1230,0.9914443885254152,0.9940083826963825,0.961628817541112,0.9983739837398374,0.9871200362829007,0.9995114389951762,0.9991224721328578,0.0103572183470725,4682,49,2,1228,0.013073599819211055,0.01312288769669972,103.57218347072501
iscx_url2016_binary,r03,rf,0.01,6,calibration_only,0.4970000195550453,837,572,False,5961,4731,1230,0.9931219594027848,0.9950652417113899,0.9692186266771902,0.9983739837398374,0.989615081864816,0.9995114389951762,0.9991224721328578,0.008243500317057704,4692,39,2,1228,0.010704406878574484,0.010753622220201991,82.43500317057703
iscx_url2016_binary,r03,rf,0.01,7,full_validation,0.4925983864118445,4973,3854,False,1825,1449,376,0.9989041095890411,0.9973404255319149,1.0,0.9946808510638298,0.9983218390804598,0.9999908227244028,0.999964931142932,0.0,1449,0,2,374,0.001863699884797585,0.002065312385167355,0.0
iscx_url2016_binary,r03,rf,0.01,7,calibration_only,0.498500675692246,4973,3854,False,1825,1449,376,0.9989041095890411,0.9973404255319149,1.0,0.9946808510638298,0.9983218390804598,0.9999908227244028,0.999964931142932,0.0,1449,0,2,374,0.001863699884797585,0.002065312385167355,0.0
iscx_url2016_binary,r03,rf,0.01,8,full_validation,0.4925983864118445,2823,2552,False,3975,2751,1224,0.9982389937106918,0.9980475014433254,0.996734693877551,0.9975490196078431,0.997934597288039,0.9998669527183224,0.9997401946701949,0.0014540167211922936,2747,4,3,1221,0.0032347493887071995,0.003324226791863937,14.540167211922936
iscx_url2016_binary,r03,rf,0.01,8,calibration_only,0.5106373552730656,2823,2552,False,3975,2751,1224,0.9989937106918239,0.9985927577137725,0.9991816693944353,0.9975490196078431,0.9988189664188329,0.9998669527183224,0.9997401946701949,0.0003635041802980734,2750,1,3,1221,0.0016277050150686038,0.0017232416408506728,3.635041802980734
iscx_url2016_binary,r03,rf,0.01,9,full_validation,0.4925983864118445,3238,3088,True,3560,2215,1345,0.9859550561797753,0.98856730470684,0.964824120603015,0.9992565055762082,0.9851640901636585,0.9995398054830615,0.9996193235646784,0.022121896162528215,2166,49,1,1344,0.027875098243930196,0.027984469977483748,221.21896162528216
iscx_url2016_binary,r03,rf,0.01,9,calibration_only,0.4349063481771862,3238,3088,True,3560,2215,1345,0.9061797752808989,0.9244589525623704,0.8014311270125224,0.9992565055762082,0.9039869975798108,0.9995398054830615,0.9996193235646784,0.15033860045146727,1882,333,1,1344,0.16325588257368712,0.16339760701304254,1503.3860045146728
iscx_url2016_binary,r03,rf,0.01,10,full_validation,0.4925983864118445,2747,2534,False,4051,2769,1282,0.9982720315971365,0.9981076707857046,0.9968823070927514,0.9976599063962559,0.9980033663312657,0.9998876011378484,0.9997833095809342,0.001444564824846515,2765,4,3,1279,0.003213747481969028,0.0033026376324738287,14.445648248465151
iscx_url2016_binary,r03,rf,0.01,10,calibration_only,0.5106373552730656,2747,2534,False,4051,2769,1282,0.999012589484078,0.9986493825950221,0.99921875,0.9976599063962559,0.9988583490447727,0.9998876011378484,0.9997833095809342,0.00036114120621162876,2768,1,3,1279,0.0016171349207027626,0.0017120472090290835,3.6114120621162877
iscx_url2016_binary,r03,rf,0.01,11,full_validation,0.4925983864118445,3448,2270,True,3350,3033,317,0.9838805970149254,0.9896854890629989,0.8563685636856369,0.9968454258675079,0.9561518749739433,0.9985553236168706,0.997412440238718,0.017474447741510055,2980,53,1,316,0.021839812027136883,0.021918343439500613,174.74447741510056
iscx_url2016_binary,r03,rf,0.01,11,calibration_only,0.3812677572850134,3448,2270,True,3350,3033,317,0.651044776119403,0.8058740812159828,0.21293800539083557,0.9968454258675079,0.5561480155668661,0.9985553236168706,0.997412440238718,0.38509726343554235,1865,1168,1,316,0.39972736241035944,0.3998735997365719,3850.9726343554235
iscx_url2016_binary,r03,rf,0.01,12,full_validation,0.4925983864118445,3546,3208,True,3252,2095,1157,0.982779827798278,0.9860543789695595,0.956089478044739,0.9974070872947277,0.9813923833345595,0.9982755170870266,0.99858287223101,0.025298329355608593,2042,53,3,1154,0.03158316993483069,0.031699698821524624,252.98329355608593
iscx_url2016_binary,r03,rf,0.01,12,calibration_only,0.37093906014124584,3546,3208,True,3252,2095,1157,0.6156211562115621,0.7010901784922325,0.48063306955435237,0.9974070872947277,0.6121874459781405,0.9982755170870266,0.99858287223101,0.5952267303102625,848,1247,3,1154,0.6127323007936971,0.6129981174408808,5952.267303102625
iscx_url2016_binary,r03,rf,0.01,13,full_validation,0.4925983864118445,2791,1490,True,4007,3813,194,0.9877714000499127,0.9935746131654866,0.7983539094650206,1.0,0.940702457062488,0.9999972962815761,0.9999474016410688,0.012850773669027014,3764,49,0,194,0.016215148581527814,0.016276809373616575,128.50773669027015
iscx_url2016_binary,r03,rf,0.01,13,calibration_only,0.48200001955504534,2791,1490,True,4007,3813,194,0.9807836286498628,0.9899029635457646,0.7158671586715867,1.0,0.9121042878284811,0.9999972962815761,0.9999474016410688,0.02019407290847102,3736,77,0,194,0.024295303788778252,0.024357731478704014,201.9407290847102
iscx_url2016_binary,r03,rf,0.01,14,full_validation,0.4925983864118445,4131,3734,False,2667,1569,1098,0.9992500937382827,0.9990892531876139,1.0,0.9981785063752276,0.9992257401482909,0.9999622698898629,0.9999484604113341,0.0,1569,0,2,1096,0.0017214060644906248,0.0019075042564092306,0.0
iscx_url2016_binary,r03,rf,0.01,14,calibration_only,0.49888528092035883,4131,3734,False,2667,1569,1098,0.9992500937382827,0.9990892531876139,1.0,0.9981785063752276,0.9992257401482909,0.9999622698898629,0.9999484604113341,0.0,1569,0,2,1096,0.0017214060644906248,0.0019075042564092306,0.0
iscx_url2016_binary,r03,rf,0.01,15,full_validation,0.4925983864118445,3488,2199,False,3310,3104,206,0.9981873111782478,0.994501301171054,0.9807692307692307,0.9902912621359223,0.9922702200301718,0.9997607221499349,0.9973701811340807,0.001288659793814433,3100,4,2,204,0.0028672814003533223,0.0029464956130132295,12.88659793814433
iscx_url2016_binary,r03,rf,0.01,15,calibration_only,0.5186458811306758,3488,2199,False,3310,3104,206,0.9990936555891239,0.9949845485937343,0.9951219512195122,0.9902912621359223,0.9961087801672401,0.9997607221499349,0.9973701811340807,0.00032216494845360824,3103,1,2,204,0.0014427651805941787,0.001527385500014147,3.2216494845360826
iscx_url2016_binary,r03,rf,0.01,16,full_validation,0.4925983864118445,4779,3635,False,2019,1668,351,0.9975235264982665,0.9973764578081126,0.9887005649717514,0.9971509971509972,0.9957038257017191,0.9998650652127871,0.999476578546346,0.002398081534772182,1664,4,1,350,0.00533074784495795,0.005479248000529867,23.980815347721823
iscx_url2016_binary,r03,rf,0.01,16,calibration_only,0.49888528092035883,4779,3635,False,2019,1668,351,0.9990094105993066,0.998275738383652,0.9971509971509972,0.9971509971509972,0.998275738383652,0.9998650652127871,0.999476578546346,0.0005995203836930455,1667,1,1,350,0.002682741074100568,0.0028408537094881596,5.995203836930456
iscx_url2016_binary,r03,rf,0.01,17,full_validation,0.4925983864118445,2178,975,True,4620,4328,292,0.9891774891774892,0.992626857924189,0.8558823529411764,0.9965753424657534,0.9575387628817468,0.998886669789583,0.9971639239842938,0.01132162661737523,4279,49,1,291,0.014288902221694438,0.014342952250046549,113.2162661737523
iscx_url2016_binary,r03,rf,0.01,17,calibration_only,0.49200001955504535,2178,975,True,4620,4328,292,0.9891774891774892,0.992626857924189,0.8558823529411764,0.9965753424657534,0.9575387628817468,0.998886669789583,0.9971639239842938,0.01132162661737523,4279,49,1,291,0.014288902221694438,0.014342952250046549,113.2162661737523
iscx_url2016_binary,r03,rf,0.01,18,full_validation,0.4925983864118445,1951,1602,True,4847,3701,1146,0.989684340829379,0.9929438673477712,0.958961474036851,0.9991273996509599,0.9859167288457471,0.9996685014615643,0.9995180349786587,0.013239664955417455,3652,49,1,1145,0.016704890173069007,0.016768498248401008,132.39664955417456
iscx_url2016_binary,r03,rf,0.01,18,calibration_only,0.47200001955504534,1951,1602,True,4847,3701,1146,0.9773055498246338,0.9848379500281279,0.9130781499202552,0.9991273996509599,0.9695428891326204,0.9996685014615643,0.9995180349786587,0.029451499594704136,3592,109,1,1145,0.03437767186122961,0.03444326223077049,294.51499594704137
iscx_url2016_binary,r03,rf,0.01,19,full_validation,0.4925983864118445,3799,3525,False,2999,1778,1221,0.9983327775925308,0.9984656401979237,0.9967320261437909,0.9991809991809992,0.998273874377884,0.9999640708302127,0.9999508221217228,0.0022497187851518562,1774,4,1,1220,0.005001577004310579,0.00514075345397618,22.49718785151856
iscx_url2016_binary,r03,rf,0.01,19,calibration_only,0.4999190265470058,3799,3525,False,2999,1778,1221,0.9993331110370124,0.9993092847423557,0.9991809991809992,0.9991809991809992,0.9993092847423557,0.9999640708302127,0.9999508221217228,0.0005624296962879641,1777,1,1,1220,0.002517032624907684,0.002665282880310528,5.62429696287964
iscx_url2016_binary,r03,xgb,0.001,0,full_validation,0.6079967617988586,4414,4129,False,2384,1174,1210,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1174,0,0,1210,0.0022992527477635354,0.0025484781694708972,0.0
iscx_url2016_binary,r03,xgb,0.001,0,calibration_only,0.6115314960479736,4414,4129,False,2384,1174,1210,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1174,0,0,1210,0.0022992527477635354,0.0025484781694708972,0.0
iscx_url2016_binary,r03,xgb,0.001,1,full_validation,0.6079967617988586,2505,2207,False,4293,3096,1197,0.9997670626601444,0.9998385012919897,0.9991652754590985,1.0,0.9997104693357487,1.0,1.0,0.00032299741602067185,3095,1,0,1197,0.0014464898302741478,0.0015313298464280597,3.2299741602067185
iscx_url2016_binary,r03,xgb,0.001,1,calibration_only,0.6126423478126526,2505,2207,False,4293,3096,1197,0.9997670626601444,0.9998385012919897,0.9991652754590985,1.0,0.9997104693357487,1.0,1.0,0.00032299741602067185,3095,1,0,1197,0.0014464898302741478,0.0015313298464280597,3.2299741602067185
iscx_url2016_binary,r03,xgb,0.001,2,full_validation,0.6079967617988586,2500,2216,False,4298,3087,1211,0.9997673336435552,0.9998380304502754,0.9991749174917491,1.0,0.9997126463486197,1.0,1.0,0.00032393909944930353,3086,1,0,1211,0.0014507031153508836,0.0015357916578711535,3.2393909944930352
iscx_url2016_binary,r03,xgb,0.001,2,calibration_only,0.6126423478126526,2500,2216,False,4298,3087,1211,0.9997673336435552,0.9998380304502754,0.9991749174917491,1.0,0.9997126463486197,1.0,1.0,0.00032393909944930353,3086,1,0,1211,0.0014507031153508836,0.0015357916578711535,3.2393909944930352
iscx_url2016_binary,r03,xgb,0.001,3,full_validation,0.6079967617988586,1682,1523,True,5116,3780,1336,0.9986317435496481,0.9985901213446124,0.9962658700522778,0.9985029940119761,0.9982284420336904,0.9994580283876691,0.9992423621679035,0.0013227513227513227,3775,5,2,1334,0.0027148238669483554,0.002779198388344063,13.227513227513226
iscx_url2016_binary,r03,xgb,0.001,3,calibration_only,0.5825496912002563,1682,1523,True,5116,3780,1336,0.9984362783424551,0.9984578462123372,0.9955223880597015,0.9985029940119761,0.997975851064419,0.9994580283876691,0.9992423621679035,0.0015873015873015873,3774,6,2,1334,0.0030665426192316683,0.0031304881751968248,15.873015873015873
iscx_url2016_binary,r03,xgb,0.001,4,full_validation,0.6079967617988586,2011,1810,False,4787,3493,1294,0.9995822017965322,0.9994704578067595,0.999227202472952,0.999227202472952,0.9994704578067595,0.9999851768009412,0.9999619563304099,0.000286286859433152,3492,1,1,1293,0.0012822216632823692,0.0013573784696200772,2.8628685943315197
iscx_url2016_binary,r03,xgb,0.001,4,calibration_only,0.6456190347671509,2011,1810,False,4787,3493,1294,0.9997911008982662,0.999613601236476,1.0,0.999227202472952,0.9997351644660754,0.9999851768009412,0.9999619563304099,0.0,3493,0,1,1293,0.0007739620572910366,0.0008572711172721537,0.0
iscx_url2016_binary,r03,xgb,0.001,5,full_validation,0.6079967617988586,3946,3682,False,2852,1621,1231,0.9992987377279102,0.9991876523151909,1.0,0.9983753046303818,0.9992852345292873,0.9999849658047228,0.9999804332119856,0.0,1621,0,2,1229,0.0016662771553639785,0.0018463700225641463,0.0
iscx_url2016_binary,r03,xgb,0.001,5,calibration_only,0.6126423478126526,3946,3682,False,2852,1621,1231,0.9992987377279102,0.9991876523151909,1.0,0.9983753046303818,0.9992852345292873,0.9999849658047228,0.9999804332119856,0.0,1621,0,2,1229,0.0016662771553639785,0.0018463700225641463,0.0
